time(sec.) 	 T(degreeC.) 	 Q(W.) 
895 	 39.952000 	 23.573000 
896 	 39.957000 	 21.162000 
897 	 39.926000 	 36.846000 
898 	 39.980000 	 9.534000 
899 	 39.932000 	 33.895000 
900 	 39.903000 	 48.025000 
901 	 39.844000 	 77.938000 
902 	 39.864000 	 67.731000 
903 	 39.920000 	 39.602000 
904 	 39.945000 	 27.040000 
905 	 39.937000 	 31.150000 
906 	 39.946000 	 26.641000 
907 	 39.928000 	 35.768000 
908 	 39.982000 	 8.737000 
909 	 40.082000 	 0.000000 
910 	 39.973000 	 13.164000 
911 	 39.937000 	 31.349000 
912 	 39.971000 	 14.154000 
913 	 39.906000 	 46.644000 
914 	 39.836000 	 81.577000 
915 	 39.814000 	 92.729000 
916 	 39.803000 	 98.028000 
917 	 39.823000 	 88.329000 
918 	 39.854000 	 72.738000 
919 	 39.804000 	 97.593000 
920 	 39.788000 	 100.000000 
921 	 39.776000 	 100.000000 
922 	 39.834000 	 82.616000 
923 	 39.844000 	 77.875000 
924 	 39.759000 	 100.000000 
925 	 39.801000 	 99.048000 
926 	 39.807000 	 96.061000 
927 	 39.796000 	 100.000000 
928 	 39.750000 	 100.000000 
929 	 39.755000 	 100.000000 
930 	 39.836000 	 81.882000 
931 	 39.866000 	 66.606000 
932 	 39.881000 	 59.269000 
933 	 39.823000 	 88.468000 
934 	 39.847000 	 76.130000 
935 	 39.915000 	 42.356000 
936 	 39.936000 	 31.572000 
937 	 39.982000 	 8.924000 
938 	 40.030000 	 0.000000 
939 	 40.014000 	 0.000000 
940 	 40.076000 	 0.000000 
941 	 39.989000 	 5.388000 
942 	 39.945000 	 27.347000 
943 	 39.993000 	 3.139000 
944 	 39.949000 	 25.011000 
945 	 39.977000 	 11.371000 
946 	 40.022000 	 0.000000 
947 	 40.036000 	 0.000000 
948 	 40.056000 	 0.000000 
949 	 40.020000 	 0.000000 
950 	 40.003000 	 0.000000 
951 	 39.982000 	 8.556000 
952 	 39.964000 	 17.587000 
953 	 39.937000 	 31.421000 
954 	 39.822000 	 88.514000 
955 	 39.782000 	 100.000000 
956 	 39.818000 	 90.843000 
957 	 39.804000 	 97.787000 
958 	 39.734000 	 100.000000 
959 	 39.677000 	 100.000000 
960 	 39.649000 	 100.000000 
961 	 39.756000 	 100.000000 
962 	 39.785000 	 100.000000 
963 	 39.745000 	 100.000000 
964 	 39.674000 	 100.000000 
965 	 39.678000 	 100.000000 
966 	 39.657000 	 100.000000 
967 	 39.578000 	 100.000000 
968 	 39.486000 	 100.000000 
969 	 39.478000 	 100.000000 
970 	 39.436000 	 100.000000 
971 	 39.481000 	 100.000000 
972 	 39.461000 	 100.000000 
973 	 39.465000 	 100.000000 
974 	 39.523000 	 100.000000 
975 	 39.563000 	 100.000000 
976 	 39.602000 	 100.000000 
977 	 39.570000 	 100.000000 
978 	 39.520000 	 100.000000 
979 	 39.472000 	 100.000000 
980 	 39.499000 	 100.000000 
981 	 39.508000 	 100.000000 
982 	 39.498000 	 100.000000 
983 	 39.515000 	 100.000000 
984 	 39.524000 	 100.000000 
985 	 39.542000 	 100.000000 
986 	 39.575000 	 100.000000 
987 	 39.647000 	 100.000000 
988 	 39.691000 	 100.000000 
989 	 39.659000 	 100.000000 
990 	 39.707000 	 100.000000 
991 	 39.621000 	 100.000000 
992 	 39.638000 	 100.000000 
993 	 39.651000 	 100.000000 
994 	 39.625000 	 100.000000 
995 	 39.577000 	 100.000000 
996 	 39.622000 	 100.000000 
997 	 39.623000 	 100.000000 
998 	 39.618000 	 100.000000 
999 	 39.589000 	 100.000000 
1000 	 39.481000 	 100.000000 
1001 	 39.497000 	 100.000000 
1002 	 39.488000 	 100.000000 
1003 	 39.401000 	 100.000000 
1004 	 39.383000 	 100.000000 
1005 	 39.430000 	 100.000000 
1006 	 39.445000 	 100.000000 
1007 	 39.569000 	 100.000000 
1008 	 39.662000 	 100.000000 
1009 	 39.721000 	 100.000000 
1010 	 39.703000 	 100.000000 
1011 	 39.741000 	 100.000000 
1012 	 39.779000 	 100.000000 
1013 	 39.810000 	 94.575000 
1014 	 39.806000 	 96.965000 
1015 	 39.772000 	 100.000000 
1016 	 39.817000 	 91.480000 
1017 	 39.890000 	 54.956000 
1018 	 39.832000 	 83.931000 
1019 	 39.864000 	 67.712000 
1020 	 39.861000 	 69.034000 
1021 	 39.864000 	 67.869000 
1022 	 39.903000 	 48.229000 
1023 	 39.929000 	 35.022000 
1024 	 39.972000 	 13.588000 
1025 	 40.048000 	 0.000000 
1026 	 39.966000 	 16.725000 
1027 	 39.954000 	 22.848000 
1028 	 39.871000 	 64.407000 
1029 	 39.891000 	 54.073000 
1030 	 39.978000 	 10.610000 
1031 	 39.992000 	 3.639000 
1032 	 39.988000 	 5.636000 
1033 	 39.992000 	 3.698000 
1034 	 40.000000 	 0.000000 
1035 	 39.973000 	 13.456000 
1036 	 40.052000 	 0.000000 
1037 	 39.984000 	 7.642000 
1038 	 39.915000 	 42.137000 
1039 	 39.976000 	 11.699000 
1040 	 39.919000 	 40.207000 
1041 	 39.935000 	 32.383000 
1042 	 39.929000 	 35.471000 
1043 	 39.905000 	 47.035000 
1044 	 39.935000 	 32.426000 
1045 	 39.894000 	 52.883000 
1046 	 39.898000 	 50.893000 
1047 	 39.888000 	 55.687000 
1048 	 39.854000 	 72.767000 
1049 	 39.858000 	 70.652000 
1050 	 39.905000 	 47.338000 
1051 	 39.995000 	 2.443000 
1052 	 40.084000 	 0.000000 
1053 	 40.080000 	 0.000000 
1054 	 39.928000 	 35.549000 
1055 	 39.797000 	 100.000000 
1056 	 39.833000 	 83.067000 
1057 	 39.928000 	 35.701000 
1058 	 39.966000 	 16.782000 
1059 	 39.937000 	 31.065000 
1060 	 39.920000 	 39.848000 
1061 	 39.866000 	 66.864000 
1062 	 39.860000 	 69.891000 
1063 	 39.824000 	 87.606000 
1064 	 39.809000 	 95.010000 
1065 	 39.772000 	 100.000000 
1066 	 39.793000 	 100.000000 
1067 	 39.802000 	 98.955000 
1068 	 39.821000 	 89.370000 
1069 	 39.806000 	 96.714000 
1070 	 39.763000 	 100.000000 
1071 	 39.659000 	 100.000000 
1072 	 39.615000 	 100.000000 
1073 	 39.584000 	 100.000000 
1074 	 39.643000 	 100.000000 
1075 	 39.631000 	 100.000000 
1076 	 39.636000 	 100.000000 
1077 	 39.609000 	 100.000000 
1078 	 39.585000 	 100.000000 
1079 	 39.588000 	 100.000000 
1080 	 39.588000 	 100.000000 
1081 	 39.667000 	 100.000000 
1082 	 39.712000 	 100.000000 
1083 	 39.600000 	 100.000000 
1084 	 39.535000 	 100.000000 
1085 	 39.581000 	 100.000000 
1086 	 39.569000 	 100.000000 
1087 	 39.546000 	 100.000000 
1088 	 39.475000 	 100.000000 
1089 	 39.385000 	 100.000000 
1090 	 39.362000 	 100.000000 
1091 	 39.457000 	 100.000000 
1092 	 39.476000 	 100.000000 
1093 	 39.523000 	 100.000000 
1094 	 39.474000 	 100.000000 
1095 	 39.436000 	 100.000000 
1096 	 39.394000 	 100.000000 
1097 	 39.419000 	 100.000000 
1098 	 39.423000 	 100.000000 
1099 	 39.478000 	 100.000000 
1100 	 39.503000 	 100.000000 
1101 	 39.508000 	 100.000000 
1102 	 39.558000 	 100.000000 
1103 	 39.613000 	 100.000000 
1104 	 39.660000 	 100.000000 
1105 	 39.679000 	 100.000000 
1106 	 39.653000 	 100.000000 
1107 	 39.641000 	 100.000000 
1108 	 39.642000 	 100.000000 
1109 	 39.667000 	 100.000000 
1110 	 39.680000 	 100.000000 
1111 	 39.637000 	 100.000000 
1112 	 39.634000 	 100.000000 
1113 	 39.578000 	 100.000000 
1114 	 39.559000 	 100.000000 
1115 	 39.609000 	 100.000000 
1116 	 39.703000 	 100.000000 
1117 	 39.671000 	 100.000000 
1118 	 39.597000 	 100.000000 
1119 	 39.625000 	 100.000000 
1120 	 39.669000 	 100.000000 
1121 	 39.755000 	 100.000000 
1122 	 39.754000 	 100.000000 
1123 	 39.837000 	 81.289000 
1124 	 39.960000 	 19.569000 
1125 	 39.984000 	 7.913000 
1126 	 39.941000 	 29.087000 
1127 	 39.981000 	 9.128000 
1128 	 40.071000 	 0.000000 
1129 	 40.076000 	 0.000000 
1130 	 40.059000 	 0.000000 
1131 	 39.973000 	 13.076000 
1132 	 39.952000 	 23.981000 
1133 	 39.906000 	 46.787000 
1134 	 39.963000 	 18.478000 
1135 	 40.054000 	 0.000000 
1136 	 40.102000 	 0.000000 
1137 	 40.124000 	 0.000000 
1138 	 40.067000 	 0.000000 
1139 	 40.057000 	 0.000000 
1140 	 40.060000 	 0.000000 
1141 	 40.010000 	 0.000000 
1142 	 39.984000 	 7.648000 
1143 	 39.976000 	 11.894000 
1144 	 39.946000 	 26.638000 
1145 	 39.923000 	 38.192000 
1146 	 39.973000 	 13.424000 
1147 	 40.038000 	 0.000000 
1148 	 40.156000 	 0.000000 
1149 	 40.155000 	 0.000000 
1150 	 40.151000 	 0.000000 
1151 	 40.057000 	 0.000000 
1152 	 39.997000 	 1.352000 
1153 	 39.999000 	 0.372000 
1154 	 39.955000 	 22.008000 
1155 	 39.898000 	 50.703000 
1156 	 39.887000 	 56.121000 
1157 	 39.871000 	 64.029000 
1158 	 39.897000 	 51.002000 
1159 	 39.919000 	 40.420000 
1160 	 39.897000 	 51.078000 
1161 	 39.879000 	 60.159000 
1162 	 39.844000 	 77.755000 
1163 	 39.792000 	 100.000000 
1164 	 39.728000 	 100.000000 
1165 	 39.783000 	 100.000000 
1166 	 39.832000 	 83.511000 
1167 	 39.841000 	 79.124000 
1168 	 39.792000 	 100.000000 
1169 	 39.689000 	 100.000000 
1170 	 39.664000 	 100.000000 
1171 	 39.661000 	 100.000000 
1172 	 39.616000 	 100.000000 
1173 	 39.648000 	 100.000000 
1174 	 39.554000 	 100.000000 
1175 	 39.487000 	 100.000000 
1176 	 39.396000 	 100.000000 
1177 	 39.310000 	 100.000000 
1178 	 39.284000 	 100.000000 
1179 	 39.275000 	 100.000000 
1180 	 39.257000 	 100.000000 
1181 	 39.208000 	 100.000000 
1182 	 39.175000 	 100.000000 
1183 	 39.252000 	 100.000000 
1184 	 39.334000 	 100.000000 
1185 	 39.398000 	 100.000000 
1186 	 39.445000 	 100.000000 
1187 	 39.431000 	 100.000000 
1188 	 39.400000 	 100.000000 
1189 	 39.279000 	 100.000000 
1190 	 39.270000 	 100.000000 
1191 	 39.311000 	 100.000000 
1192 	 39.319000 	 100.000000 
1193 	 39.255000 	 100.000000 
1194 	 39.221000 	 100.000000 
1195 	 39.255000 	 100.000000 
1196 	 39.364000 	 100.000000 
1197 	 39.400000 	 100.000000 
1198 	 39.395000 	 100.000000 
1199 	 39.413000 	 100.000000 
