time(sec.) 	 T(degreeC.) 	 Q(W.) 
815 	 40.352000 	 70.000000 
816 	 40.340000 	 70.000000 
817 	 40.385000 	 70.000000 
818 	 40.458000 	 70.000000 
819 	 40.535000 	 70.000000 
820 	 40.598000 	 70.000000 
821 	 40.596000 	 70.000000 
822 	 40.532000 	 70.000000 
823 	 40.466000 	 70.000000 
824 	 40.451000 	 70.000000 
825 	 40.402000 	 70.000000 
826 	 40.363000 	 70.000000 
827 	 40.463000 	 70.000000 
828 	 40.572000 	 70.000000 
829 	 40.610000 	 70.000000 
830 	 40.607000 	 70.000000 
831 	 40.605000 	 70.000000 
832 	 40.554000 	 70.000000 
833 	 40.505000 	 70.000000 
834 	 40.502000 	 70.000000 
835 	 40.474000 	 70.000000 
836 	 40.530000 	 70.000000 
837 	 40.513000 	 70.000000 
838 	 40.417000 	 70.000000 
839 	 40.357000 	 70.000000 
840 	 40.365000 	 70.000000 
841 	 40.354000 	 70.000000 
842 	 40.350000 	 70.000000 
843 	 40.455000 	 70.000000 
844 	 40.526000 	 70.000000 
845 	 40.534000 	 70.000000 
846 	 40.536000 	 70.000000 
847 	 40.590000 	 70.000000 
848 	 40.619000 	 70.000000 
849 	 40.563000 	 70.000000 
850 	 40.586000 	 70.000000 
851 	 40.586000 	 70.000000 
852 	 40.587000 	 70.000000 
853 	 40.647000 	 70.000000 
854 	 40.679000 	 70.000000 
855 	 40.689000 	 70.000000 
856 	 40.627000 	 70.000000 
857 	 40.593000 	 70.000000 
858 	 40.667000 	 70.000000 
859 	 40.693000 	 70.000000 
860 	 40.641000 	 70.000000 
861 	 40.519000 	 70.000000 
862 	 40.569000 	 70.000000 
863 	 40.691000 	 70.000000 
864 	 40.713000 	 70.000000 
865 	 40.659000 	 70.000000 
866 	 40.692000 	 70.000000 
867 	 40.714000 	 70.000000 
868 	 40.708000 	 70.000000 
869 	 40.706000 	 70.000000 
870 	 40.741000 	 70.000000 
871 	 40.690000 	 70.000000 
872 	 40.527000 	 70.000000 
873 	 40.458000 	 70.000000 
874 	 40.522000 	 70.000000 
875 	 40.526000 	 70.000000 
876 	 40.560000 	 70.000000 
877 	 40.561000 	 70.000000 
878 	 40.587000 	 70.000000 
879 	 40.552000 	 70.000000 
880 	 40.465000 	 70.000000 
881 	 40.499000 	 70.000000 
882 	 40.486000 	 70.000000 
883 	 40.667000 	 70.000000 
884 	 40.746000 	 70.000000 
885 	 40.743000 	 70.000000 
886 	 40.790000 	 70.000000 
887 	 40.766000 	 70.000000 
888 	 40.729000 	 70.000000 
889 	 40.695000 	 70.000000 
890 	 40.644000 	 70.000000 
891 	 40.647000 	 70.000000 
892 	 40.709000 	 70.000000 
893 	 40.718000 	 70.000000 
894 	 40.669000 	 70.000000 
895 	 40.729000 	 70.000000 
896 	 40.761000 	 70.000000 
897 	 40.611000 	 70.000000 
898 	 40.476000 	 70.000000 
899 	 40.541000 	 70.000000 
900 	 40.683000 	 70.000000 
901 	 40.668000 	 70.000000 
902 	 40.722000 	 70.000000 
903 	 40.718000 	 70.000000 
904 	 40.647000 	 70.000000 
905 	 40.579000 	 70.000000 
906 	 40.715000 	 70.000000 
907 	 40.803000 	 70.000000 
908 	 40.839000 	 70.000000 
909 	 40.823000 	 70.000000 
910 	 40.767000 	 70.000000 
911 	 40.735000 	 70.000000 
912 	 40.795000 	 70.000000 
913 	 40.816000 	 70.000000 
914 	 40.672000 	 70.000000 
915 	 40.588000 	 70.000000 
916 	 40.569000 	 70.000000 
917 	 40.562000 	 70.000000 
918 	 40.524000 	 70.000000 
919 	 40.589000 	 70.000000 
920 	 40.693000 	 70.000000 
921 	 40.693000 	 70.000000 
922 	 40.631000 	 70.000000 
923 	 40.618000 	 70.000000 
924 	 40.623000 	 70.000000 
925 	 40.697000 	 70.000000 
926 	 40.753000 	 70.000000 
927 	 40.793000 	 70.000000 
928 	 40.822000 	 70.000000 
929 	 40.825000 	 70.000000 
930 	 40.759000 	 70.000000 
931 	 40.749000 	 70.000000 
932 	 40.782000 	 70.000000 
933 	 40.749000 	 70.000000 
934 	 40.669000 	 70.000000 
935 	 40.547000 	 70.000000 
936 	 40.489000 	 70.000000 
937 	 40.489000 	 70.000000 
938 	 40.400000 	 70.000000 
939 	 40.490000 	 70.000000 
940 	 40.470000 	 70.000000 
941 	 40.537000 	 70.000000 
942 	 40.626000 	 70.000000 
943 	 40.764000 	 70.000000 
944 	 40.784000 	 70.000000 
945 	 40.876000 	 70.000000 
946 	 40.870000 	 70.000000 
947 	 40.876000 	 70.000000 
948 	 40.838000 	 70.000000 
949 	 40.852000 	 70.000000 
950 	 40.907000 	 70.000000 
951 	 40.940000 	 70.000000 
952 	 40.879000 	 70.000000 
953 	 40.765000 	 70.000000 
954 	 40.598000 	 70.000000 
955 	 40.568000 	 70.000000 
956 	 40.629000 	 70.000000 
957 	 40.655000 	 70.000000 
958 	 40.692000 	 70.000000 
959 	 40.686000 	 70.000000 
960 	 40.606000 	 70.000000 
961 	 40.519000 	 70.000000 
962 	 40.482000 	 70.000000 
963 	 40.436000 	 70.000000 
964 	 40.449000 	 70.000000 
965 	 40.415000 	 70.000000 
966 	 40.455000 	 70.000000 
967 	 40.575000 	 70.000000 
968 	 40.673000 	 70.000000 
969 	 40.876000 	 70.000000 
970 	 40.919000 	 70.000000 
971 	 40.885000 	 70.000000 
972 	 40.840000 	 70.000000 
973 	 40.748000 	 70.000000 
974 	 40.702000 	 70.000000 
975 	 40.659000 	 70.000000 
976 	 40.651000 	 70.000000 
977 	 40.678000 	 70.000000 
978 	 40.728000 	 70.000000 
979 	 40.778000 	 70.000000 
980 	 40.782000 	 70.000000 
981 	 40.819000 	 70.000000 
982 	 40.819000 	 70.000000 
983 	 40.839000 	 70.000000 
984 	 40.863000 	 70.000000 
985 	 40.891000 	 70.000000 
986 	 40.899000 	 70.000000 
987 	 40.848000 	 70.000000 
988 	 40.788000 	 70.000000 
989 	 40.746000 	 70.000000 
990 	 40.807000 	 70.000000 
991 	 40.787000 	 71.200000 
992 	 40.856000 	 82.200000 
993 	 40.827000 	 93.200000 
994 	 40.833000 	 100.000000 
995 	 40.754000 	 100.000000 
996 	 40.686000 	 100.000000 
997 	 40.679000 	 100.000000 
998 	 40.544000 	 100.000000 
999 	 40.596000 	 100.000000 
1000 	 40.622000 	 100.000000 
1001 	 40.612000 	 100.000000 
1002 	 40.636000 	 100.000000 
1003 	 40.625000 	 100.000000 
1004 	 40.605000 	 100.000000 
1005 	 40.661000 	 100.000000 
1006 	 40.705000 	 100.000000 
1007 	 40.646000 	 100.000000 
1008 	 40.606000 	 100.000000 
1009 	 40.602000 	 100.000000 
1010 	 40.628000 	 100.000000 
1011 	 40.673000 	 100.000000 
1012 	 40.653000 	 100.000000 
1013 	 40.621000 	 100.000000 
1014 	 40.608000 	 100.000000 
1015 	 40.665000 	 100.000000 
1016 	 40.722000 	 100.000000 
1017 	 40.741000 	 100.000000 
1018 	 40.697000 	 100.000000 
1019 	 40.703000 	 100.000000 
1020 	 40.697000 	 100.000000 
1021 	 40.674000 	 100.000000 
1022 	 40.726000 	 100.000000 
1023 	 40.802000 	 100.000000 
1024 	 40.858000 	 100.000000 
1025 	 40.843000 	 100.000000 
1026 	 40.909000 	 100.000000 
1027 	 41.022000 	 100.000000 
1028 	 41.023000 	 100.000000 
1029 	 40.972000 	 100.000000 
1030 	 40.971000 	 100.000000 
1031 	 40.967000 	 100.000000 
1032 	 40.964000 	 100.000000 
1033 	 40.914000 	 100.000000 
1034 	 40.897000 	 100.000000 
1035 	 40.925000 	 100.000000 
1036 	 40.998000 	 100.000000 
1037 	 40.921000 	 100.000000 
1038 	 40.910000 	 100.000000 
1039 	 40.926000 	 100.000000 
1040 	 40.953000 	 100.000000 
1041 	 40.970000 	 100.000000 
1042 	 41.007000 	 100.000000 
1043 	 41.016000 	 100.000000 
1044 	 41.077000 	 100.000000 
1045 	 41.046000 	 100.000000 
1046 	 40.990000 	 100.000000 
1047 	 40.944000 	 100.000000 
1048 	 41.019000 	 100.000000 
1049 	 41.097000 	 100.000000 
1050 	 41.118000 	 95.500000 
1051 	 41.040000 	 84.500000 
1052 	 41.044000 	 73.500000 
1053 	 41.021000 	 62.500000 
1054 	 41.014000 	 51.500000 
1055 	 40.968000 	 50.300000 
1056 	 40.989000 	 50.000000 
1057 	 41.018000 	 50.000000 
1058 	 41.046000 	 50.000000 
1059 	 41.059000 	 50.000000 
1060 	 41.077000 	 50.000000 
1061 	 41.111000 	 50.000000 
1062 	 41.128000 	 50.000000 
1063 	 41.183000 	 50.000000 
1064 	 41.206000 	 50.000000 
1065 	 41.168000 	 50.000000 
1066 	 41.223000 	 50.000000 
1067 	 41.234000 	 50.000000 
1068 	 41.286000 	 50.000000 
1069 	 41.328000 	 50.000000 
1070 	 41.267000 	 50.000000 
1071 	 41.224000 	 50.000000 
1072 	 41.248000 	 50.000000 
1073 	 41.217000 	 50.000000 
1074 	 41.186000 	 50.000000 
1075 	 41.103000 	 50.000000 
1076 	 40.991000 	 50.000000 
1077 	 40.944000 	 50.000000 
1078 	 40.879000 	 50.000000 
1079 	 40.873000 	 50.000000 
1080 	 40.847000 	 50.000000 
1081 	 40.833000 	 50.000000 
1082 	 40.730000 	 50.000000 
1083 	 40.760000 	 50.000000 
1084 	 40.793000 	 50.000000 
1085 	 40.791000 	 50.000000 
1086 	 40.807000 	 50.000000 
1087 	 40.693000 	 50.000000 
1088 	 40.713000 	 50.000000 
1089 	 40.656000 	 50.000000 
1090 	 40.606000 	 50.000000 
1091 	 40.603000 	 50.000000 
1092 	 40.741000 	 50.000000 
1093 	 40.765000 	 50.000000 
1094 	 40.728000 	 50.000000 
1095 	 40.716000 	 50.000000 
1096 	 40.743000 	 50.000000 
1097 	 40.751000 	 50.000000 
1098 	 40.747000 	 50.000000 
1099 	 40.720000 	 50.000000 
1100 	 40.687000 	 50.000000 
1101 	 40.684000 	 50.000000 
1102 	 40.652000 	 50.000000 
1103 	 40.655000 	 50.000000 
1104 	 40.556000 	 50.000000 
1105 	 40.520000 	 50.000000 
1106 	 40.576000 	 50.000000 
1107 	 40.552000 	 50.000000 
1108 	 40.506000 	 50.000000 
1109 	 40.474000 	 50.000000 
1110 	 40.481000 	 50.000000 
1111 	 40.462000 	 50.000000 
1112 	 40.499000 	 50.000000 
1113 	 40.520000 	 50.000000 
1114 	 40.460000 	 50.000000 
1115 	 40.425000 	 50.000000 
1116 	 40.381000 	 50.000000 
1117 	 40.362000 	 50.000000 
1118 	 40.377000 	 50.000000 
1119 	 40.413000 	 50.000000 
1120 	 40.380000 	 50.000000 
1121 	 40.369000 	 50.000000 
1122 	 40.331000 	 50.000000 
1123 	 40.309000 	 50.000000 
1124 	 40.324000 	 50.000000 
1125 	 40.381000 	 50.100000 
1126 	 40.387000 	 50.200000 
1127 	 40.341000 	 60.100000 
1128 	 40.225000 	 71.100000 
1129 	 40.214000 	 75.700000 
1130 	 40.146000 	 79.100000 
1131 	 40.141000 	 80.300000 
1132 	 40.129000 	 80.000000 
1133 	 40.116000 	 80.000000 
1134 	 40.098000 	 80.000000 
1135 	 40.080000 	 80.000000 
1136 	 40.054000 	 80.000000 
1137 	 39.991000 	 80.000000 
1138 	 39.923000 	 80.000000 
1139 	 39.824000 	 80.000000 
1140 	 39.916000 	 80.000000 
1141 	 39.925000 	 80.000000 
1142 	 39.938000 	 80.000000 
1143 	 39.910000 	 80.000000 
1144 	 39.929000 	 80.000000 
1145 	 39.890000 	 80.000000 
1146 	 39.911000 	 80.000000 
1147 	 39.895000 	 80.000000 
1148 	 39.886000 	 80.000000 
1149 	 39.877000 	 80.000000 
1150 	 39.914000 	 80.000000 
1151 	 39.915000 	 80.000000 
1152 	 39.949000 	 80.000000 
1153 	 39.883000 	 80.000000 
1154 	 39.827000 	 80.000000 
1155 	 39.770000 	 80.000000 
1156 	 39.822000 	 80.000000 
1157 	 39.760000 	 80.000000 
1158 	 39.718000 	 80.000000 
1159 	 39.710000 	 80.000000 
1160 	 39.695000 	 80.000000 
1161 	 39.668000 	 80.000000 
1162 	 39.621000 	 80.000000 
1163 	 39.607000 	 80.000000 
1164 	 39.635000 	 80.000000 
1165 	 39.619000 	 80.000000 
1166 	 39.647000 	 80.000000 
1167 	 39.586000 	 80.000000 
1168 	 39.549000 	 80.000000 
1169 	 39.586000 	 80.000000 
1170 	 39.650000 	 80.000000 
1171 	 39.612000 	 80.000000 
1172 	 39.598000 	 80.000000 
1173 	 39.583000 	 80.000000 
1174 	 39.570000 	 80.000000 
1175 	 39.639000 	 80.000000 
1176 	 39.627000 	 80.000000 
1177 	 39.617000 	 80.000000 
1178 	 39.626000 	 80.000000 
1179 	 39.692000 	 80.000000 
1180 	 39.680000 	 80.000000 
1181 	 39.687000 	 80.000000 
1182 	 39.694000 	 80.000000 
1183 	 39.739000 	 80.000000 
1184 	 39.679000 	 80.000000 
1185 	 39.680000 	 80.000000 
1186 	 39.665000 	 80.000000 
1187 	 39.684000 	 80.000000 
1188 	 39.704000 	 80.000000 
1189 	 39.720000 	 80.000000 
1190 	 39.730000 	 80.000000 
1191 	 39.699000 	 80.000000 
1192 	 39.677000 	 80.000000 
1193 	 39.717000 	 80.000000 
1194 	 39.768000 	 80.000000 
1195 	 39.737000 	 80.000000 
1196 	 39.694000 	 80.000000 
1197 	 39.664000 	 80.000000 
1198 	 39.633000 	 80.000000 
1199 	 39.706000 	 80.000000 
1200 	 39.744000 	 80.000000 
1201 	 39.827000 	 80.000000 
1202 	 39.859000 	 80.000000 
1203 	 39.863000 	 80.000000 
1204 	 39.890000 	 80.000000 
1205 	 39.830000 	 80.000000 
1206 	 39.765000 	 80.000000 
1207 	 39.781000 	 80.000000 
1208 	 39.785000 	 80.000000 
1209 	 39.739000 	 80.000000 
1210 	 39.711000 	 80.000000 
1211 	 39.648000 	 80.000000 
1212 	 39.626000 	 80.000000 
1213 	 39.618000 	 80.000000 
1214 	 39.605000 	 80.000000 
1215 	 39.630000 	 80.000000 
1216 	 39.674000 	 80.000000 
1217 	 39.674000 	 80.000000 
1218 	 39.751000 	 80.000000 
1219 	 39.753000 	 80.000000 
1220 	 39.757000 	 80.000000 
1221 	 39.840000 	 80.000000 
1222 	 39.895000 	 80.000000 
1223 	 39.902000 	 80.000000 
1224 	 39.884000 	 80.000000 
1225 	 39.888000 	 80.000000 
1226 	 39.865000 	 80.000000 
1227 	 39.853000 	 80.000000 
1228 	 39.917000 	 80.000000 
1229 	 39.861000 	 80.000000 
1230 	 39.804000 	 80.000000 
1231 	 39.819000 	 80.000000 
1232 	 39.798000 	 80.000000 
1233 	 39.911000 	 80.000000 
1234 	 39.872000 	 80.000000 
1235 	 39.900000 	 80.000000 
1236 	 39.905000 	 80.000000 
1237 	 39.817000 	 80.000000 
1238 	 39.723000 	 80.000000 
1239 	 39.710000 	 80.000000 
1240 	 39.751000 	 80.000000 
1241 	 39.790000 	 80.000000 
1242 	 39.772000 	 80.000000 
1243 	 39.776000 	 80.000000 
1244 	 39.771000 	 80.000000 
1245 	 39.782000 	 80.000000 
1246 	 39.786000 	 80.000000 
1247 	 39.661000 	 80.000000 
1248 	 39.569000 	 80.000000 
1249 	 39.602000 	 80.000000 
1250 	 39.676000 	 80.000000 
1251 	 39.723000 	 80.000000 
1252 	 39.757000 	 80.000000 
1253 	 39.857000 	 80.000000 
1254 	 39.932000 	 80.000000 
1255 	 39.911000 	 80.000000 
1256 	 39.901000 	 80.000000 
1257 	 39.834000 	 80.000000 
1258 	 39.781000 	 80.000000 
1259 	 39.763000 	 80.000000 
1260 	 39.723000 	 80.000000 
1261 	 39.727000 	 80.000000 
1262 	 39.748000 	 80.000000 
1263 	 39.818000 	 80.000000 
1264 	 39.863000 	 80.000000 
1265 	 39.867000 	 80.000000 
1266 	 39.917000 	 80.000000 
1267 	 39.936000 	 80.000000 
1268 	 39.871000 	 80.000000 
1269 	 39.776000 	 80.000000 
1270 	 39.819000 	 80.000000 
1271 	 39.863000 	 80.000000 
1272 	 39.899000 	 80.000000 
1273 	 39.891000 	 80.000000 
1274 	 39.879000 	 80.000000 
1275 	 39.956000 	 80.000000 
1276 	 39.977000 	 80.000000 
1277 	 39.956000 	 80.000000 
1278 	 39.907000 	 80.000000 
1279 	 39.888000 	 80.000000 
1280 	 39.914000 	 80.000000 
1281 	 39.911000 	 80.000000 
1282 	 39.963000 	 80.000000 
1283 	 39.896000 	 80.000000 
1284 	 39.826000 	 80.000000 
1285 	 39.770000 	 80.000000 
1286 	 39.765000 	 80.000000 
1287 	 39.828000 	 80.000000 
1288 	 39.910000 	 80.000000 
1289 	 39.838000 	 80.000000 
1290 	 39.833000 	 80.000000 
1291 	 39.845000 	 80.000000 
1292 	 39.873000 	 80.000000 
1293 	 39.908000 	 80.000000 
1294 	 39.880000 	 80.000000 
1295 	 39.978000 	 80.000000 
1296 	 40.058000 	 80.000000 
1297 	 40.061000 	 80.000000 
1298 	 40.017000 	 80.000000 
1299 	 39.974000 	 80.000000 
1300 	 39.938000 	 80.000000 
1301 	 39.958000 	 80.000000 
1302 	 40.001000 	 80.000000 
1303 	 40.046000 	 80.000000 
1304 	 40.071000 	 80.000000 
1305 	 40.070000 	 80.000000 
1306 	 40.050000 	 80.000000 
1307 	 40.019000 	 80.000000 
1308 	 39.983000 	 80.000000 
1309 	 39.984000 	 80.000000 
1310 	 40.023000 	 80.000000 
1311 	 40.078000 	 80.000000 
1312 	 40.013000 	 80.000000 
1313 	 40.015000 	 80.000000 
1314 	 40.054000 	 80.000000 
1315 	 40.049000 	 80.000000 
1316 	 40.021000 	 80.000000 
1317 	 39.997000 	 80.000000 
1318 	 40.010000 	 80.000000 
1319 	 40.002000 	 80.000000 
1320 	 39.968000 	 80.000000 
1321 	 39.933000 	 80.000000 
1322 	 39.963000 	 80.000000 
1323 	 39.997000 	 80.000000 
1324 	 39.983000 	 80.000000 
1325 	 39.977000 	 80.000000 
1326 	 39.959000 	 80.000000 
1327 	 39.972000 	 80.000000 
1328 	 39.981000 	 80.000000 
1329 	 39.920000 	 80.000000 
1330 	 39.911000 	 80.000000 
1331 	 39.932000 	 80.000000 
1332 	 39.955000 	 80.000000 
1333 	 39.999000 	 80.000000 
1334 	 40.055000 	 80.000000 
1335 	 40.045000 	 80.000000 
1336 	 40.067000 	 80.000000 
1337 	 40.019000 	 80.000000 
1338 	 39.977000 	 80.000000 
1339 	 40.016000 	 80.000000 
1340 	 40.027000 	 80.000000 
1341 	 40.002000 	 80.000000 
1342 	 39.991000 	 80.000000 
1343 	 40.039000 	 80.000000 
1344 	 40.051000 	 80.000000 
1345 	 40.069000 	 80.000000 
1346 	 40.061000 	 80.000000 
1347 	 40.036000 	 80.000000 
1348 	 40.081000 	 80.000000 
1349 	 40.068000 	 80.000000 
1350 	 40.100000 	 80.000000 
1351 	 40.117000 	 80.000000 
1352 	 40.079000 	 80.000000 
1353 	 40.090000 	 76.600000 
1354 	 40.060000 	 65.600000 
1355 	 40.022000 	 54.600000 
1356 	 39.971000 	 43.600000 
1357 	 40.004000 	 32.600000 
1358 	 40.005000 	 21.600000 
1359 	 39.928000 	 10.600000 
1360 	 39.853000 	 0.000000 
1361 	 39.875000 	 0.000000 
1362 	 39.843000 	 0.000000 
1363 	 39.859000 	 0.000000 
1364 	 39.855000 	 0.000000 
1365 	 39.878000 	 0.000000 
1366 	 39.858000 	 0.000000 
1367 	 39.906000 	 0.000000 
1368 	 39.955000 	 0.000000 
1369 	 39.997000 	 0.000000 
1370 	 40.023000 	 0.000000 
1371 	 39.974000 	 0.000000 
1372 	 39.911000 	 0.000000 
1373 	 39.913000 	 0.000000 
1374 	 39.939000 	 0.000000 
1375 	 39.945000 	 0.000000 
1376 	 39.988000 	 0.000000 
1377 	 39.991000 	 0.000000 
1378 	 39.985000 	 0.000000 
1379 	 39.968000 	 0.000000 
1380 	 39.966000 	 0.000000 
1381 	 39.975000 	 0.000000 
1382 	 39.994000 	 0.000000 
1383 	 39.981000 	 0.000000 
1384 	 39.971000 	 0.000000 
1385 	 39.958000 	 0.100000 
1386 	 39.950000 	 10.000000 
1387 	 39.940000 	 16.700000 
1388 	 39.950000 	 20.100000 
1389 	 40.008000 	 31.100000 
1390 	 40.030000 	 42.100000 
1391 	 40.036000 	 43.400000 
1392 	 40.045000 	 43.500000 
1393 	 40.047000 	 50.100000 
1394 	 40.061000 	 50.000000 
1395 	 40.057000 	 50.000000 
1396 	 40.045000 	 50.000000 
1397 	 40.046000 	 50.000000 
1398 	 39.987000 	 50.000000 
1399 	 39.907000 	 50.000000 
1400 	 39.914000 	 50.000000 
1401 	 39.915000 	 50.000000 
1402 	 39.905000 	 50.000000 
1403 	 39.893000 	 50.000000 
1404 	 39.875000 	 50.000000 
1405 	 39.837000 	 50.000000 
1406 	 39.819000 	 50.000000 
1407 	 39.795000 	 50.000000 
1408 	 39.750000 	 50.000000 
1409 	 39.710000 	 50.000000 
1410 	 39.662000 	 50.000000 
1411 	 39.616000 	 50.000000 
1412 	 39.548000 	 50.000000 
1413 	 39.470000 	 50.000000 
1414 	 39.377000 	 50.000000 
1415 	 39.347000 	 50.000000 
1416 	 39.309000 	 50.000000 
1417 	 39.372000 	 50.000000 
1418 	 39.426000 	 50.000000 
1419 	 39.447000 	 50.000000 
1420 	 39.445000 	 50.000000 
1421 	 39.465000 	 50.000000 
1422 	 39.418000 	 50.000000 
1423 	 39.409000 	 50.000000 
1424 	 39.440000 	 50.000000 
1425 	 39.474000 	 50.000000 
1426 	 39.479000 	 50.000000 
1427 	 39.473000 	 50.000000 
1428 	 39.496000 	 50.000000 
1429 	 39.477000 	 50.000000 
1430 	 39.453000 	 50.000000 
1431 	 39.448000 	 50.000000 
1432 	 39.440000 	 50.000000 
1433 	 39.435000 	 50.000000 
1434 	 39.403000 	 50.000000 
1435 	 39.357000 	 50.000000 
1436 	 39.351000 	 50.000000 
1437 	 39.370000 	 50.000000 
1438 	 39.336000 	 50.000000 
1439 	 39.312000 	 50.000000 
1440 	 39.314000 	 50.000000 
1441 	 39.232000 	 50.100000 
1442 	 39.183000 	 53.500000 
1443 	 39.166000 	 56.900000 
1444 	 39.181000 	 59.100000 
1445 	 39.223000 	 55.600000 
1446 	 39.238000 	 55.400000 
1447 	 39.264000 	 55.000000 
1448 	 39.271000 	 55.000000 
1449 	 39.240000 	 55.000000 
1450 	 39.160000 	 55.000000 
1451 	 39.061000 	 55.000000 
1452 	 39.000000 	 55.000000 
1453 	 38.972000 	 59.500000 
1454 	 38.994000 	 67.200000 
1455 	 39.030000 	 68.400000 
1456 	 39.076000 	 70.400000 
1457 	 39.084000 	 70.100000 
1458 	 39.058000 	 70.000000 
1459 	 39.074000 	 70.000000 
1460 	 39.110000 	 70.000000 
1461 	 39.133000 	 70.000000 
1462 	 39.165000 	 70.000000 
1463 	 39.180000 	 70.000000 
1464 	 39.197000 	 70.000000 
1465 	 39.194000 	 70.000000 
1466 	 39.178000 	 70.000000 
1467 	 39.111000 	 70.000000 
1468 	 39.047000 	 70.000000 
1469 	 39.012000 	 70.000000 
1470 	 38.990000 	 70.000000 
1471 	 38.837000 	 70.000000 
1472 	 38.660000 	 70.000000 
1473 	 38.593000 	 70.000000 
1474 	 38.559000 	 70.000000 
1475 	 38.566000 	 70.000000 
1476 	 38.666000 	 70.000000 
1477 	 38.715000 	 70.000000 
1478 	 38.811000 	 70.000000 
1479 	 38.883000 	 69.900000 
1480 	 38.976000 	 62.200000 
1481 	 39.044000 	 58.800000 
1482 	 39.089000 	 58.800000 
1483 	 39.104000 	 58.900000 
1484 	 39.111000 	 63.500000 
1485 	 39.122000 	 64.900000 
1486 	 39.131000 	 67.400000 
1487 	 39.149000 	 69.700000 
1488 	 39.145000 	 69.900000 
1489 	 39.186000 	 70.000000 
1490 	 39.212000 	 70.000000 
1491 	 39.101000 	 70.000000 
1492 	 39.099000 	 70.000000 
1493 	 39.167000 	 70.000000 
1494 	 39.230000 	 70.000000 
1495 	 39.205000 	 70.000000 
1496 	 39.168000 	 70.000000 
1497 	 39.200000 	 70.000000 
1498 	 39.148000 	 70.000000 
1499 	 39.082000 	 70.000000 
1500 	 39.076000 	 70.000000 
1501 	 39.083000 	 70.000000 
1502 	 39.097000 	 70.000000 
1503 	 39.104000 	 70.000000 
1504 	 39.135000 	 70.000000 
1505 	 39.186000 	 70.000000 
1506 	 39.180000 	 70.000000 
1507 	 39.145000 	 70.000000 
1508 	 39.106000 	 70.000000 
1509 	 39.106000 	 70.000000 
1510 	 39.134000 	 70.000000 
1511 	 39.103000 	 70.000000 
1512 	 39.150000 	 70.000000 
1513 	 39.204000 	 70.000000 
1514 	 39.230000 	 70.000000 
1515 	 39.268000 	 70.000000 
1516 	 39.289000 	 70.000000 
1517 	 39.322000 	 70.000000 
1518 	 39.322000 	 70.000000 
1519 	 39.289000 	 70.000000 
1520 	 39.283000 	 70.000000 
1521 	 39.212000 	 70.000000 
1522 	 39.209000 	 70.000000 
1523 	 39.261000 	 70.000000 
1524 	 39.304000 	 70.000000 
1525 	 39.192000 	 70.000000 
1526 	 39.103000 	 70.000000 
1527 	 39.171000 	 70.000000 
1528 	 39.236000 	 70.000000 
1529 	 39.297000 	 70.000000 
1530 	 39.355000 	 70.000000 
1531 	 39.411000 	 70.000000 
1532 	 39.440000 	 70.000000 
1533 	 39.468000 	 70.000000 
1534 	 39.439000 	 70.000000 
1535 	 39.368000 	 70.000000 
1536 	 39.361000 	 70.000000 
1537 	 39.396000 	 70.000000 
1538 	 39.454000 	 70.000000 
1539 	 39.447000 	 70.000000 
1540 	 39.472000 	 70.000000 
1541 	 39.475000 	 70.000000 
1542 	 39.543000 	 70.000000 
1543 	 39.645000 	 70.000000 
1544 	 39.633000 	 70.000000 
1545 	 39.622000 	 70.000000 
1546 	 39.657000 	 70.000000 
1547 	 39.665000 	 70.000000 
1548 	 39.712000 	 70.000000 
1549 	 39.783000 	 70.000000 
1550 	 39.816000 	 70.000000 
1551 	 39.839000 	 70.000000 
1552 	 39.799000 	 70.000000 
1553 	 39.822000 	 70.000000 
1554 	 39.769000 	 70.000000 
1555 	 39.694000 	 70.000000 
1556 	 39.674000 	 70.000000 
1557 	 39.726000 	 70.000000 
1558 	 39.773000 	 70.000000 
1559 	 39.802000 	 70.000000 
1560 	 39.838000 	 70.000000 
1561 	 39.833000 	 70.000000 
1562 	 39.746000 	 70.000000 
1563 	 39.667000 	 70.000000 
1564 	 39.645000 	 70.000000 
1565 	 39.684000 	 70.000000 
1566 	 39.631000 	 70.000000 
1567 	 39.573000 	 70.000000 
1568 	 39.626000 	 69.900000 
1569 	 39.687000 	 69.500000 
1570 	 39.720000 	 62.900000 
1571 	 39.758000 	 62.700000 
1572 	 39.878000 	 61.300000 
1573 	 39.896000 	 61.000000 
1574 	 39.849000 	 60.900000 
1575 	 39.829000 	 60.700000 
1576 	 39.803000 	 60.400000 
1577 	 39.813000 	 60.100000 
1578 	 39.812000 	 60.000000 
1579 	 39.822000 	 60.000000 
1580 	 39.833000 	 60.000000 
1581 	 39.844000 	 60.000000 
1582 	 39.891000 	 60.000000 
1583 	 39.931000 	 60.000000 
1584 	 39.959000 	 60.000000 
1585 	 40.027000 	 60.000000 
1586 	 40.061000 	 60.000000 
1587 	 40.070000 	 60.000000 
1588 	 40.074000 	 60.000000 
1589 	 40.101000 	 60.000000 
1590 	 40.117000 	 60.000000 
1591 	 40.139000 	 60.000000 
1592 	 40.133000 	 60.000000 
1593 	 40.102000 	 60.000000 
1594 	 40.108000 	 60.000000 
1595 	 40.069000 	 60.000000 
1596 	 39.973000 	 60.000000 
1597 	 39.933000 	 60.000000 
1598 	 39.981000 	 60.000000 
1599 	 40.036000 	 60.000000 
1600 	 40.064000 	 60.000000 
