time(sec.) 	 T(degreeC.) 	 Q(W.) 
1445 	 39.930000 	 48.074000 
1446 	 39.987000 	 0.000000 
1447 	 39.961000 	 46.032000 
1448 	 39.949000 	 64.221000 
1449 	 39.932000 	 84.614000 
1450 	 39.935000 	 78.809000 
1451 	 39.896000 	 100.000000 
1452 	 40.001000 	 0.000000 
1453 	 40.128000 	 0.000000 
1454 	 40.077000 	 18.015000 
1455 	 40.059000 	 38.789000 
1456 	 40.036000 	 64.326000 
1457 	 40.027000 	 63.492000 
1458 	 39.963000 	 100.000000 
1459 	 39.912000 	 100.000000 
1460 	 39.909000 	 100.000000 
1461 	 39.887000 	 100.000000 
1462 	 39.882000 	 100.000000 
1463 	 39.885000 	 100.000000 
1464 	 39.839000 	 100.000000 
1465 	 39.812000 	 100.000000 
1466 	 39.739000 	 100.000000 
1467 	 39.680000 	 100.000000 
1468 	 39.695000 	 100.000000 
1469 	 39.671000 	 100.000000 
1470 	 39.688000 	 100.000000 
1471 	 39.716000 	 100.000000 
1472 	 39.722000 	 100.000000 
1473 	 39.719000 	 100.000000 
1474 	 39.731000 	 100.000000 
1475 	 39.761000 	 95.774000 
1476 	 39.755000 	 100.000000 
1477 	 39.743000 	 100.000000 
1478 	 39.730000 	 100.000000 
1479 	 39.688000 	 100.000000 
1480 	 39.697000 	 100.000000 
1481 	 39.688000 	 100.000000 
1482 	 39.699000 	 100.000000 
1483 	 39.745000 	 92.424000 
1484 	 39.820000 	 28.610000 
1485 	 39.816000 	 73.752000 
1486 	 39.833000 	 72.675000 
1487 	 39.856000 	 57.903000 
1488 	 39.871000 	 50.132000 
1489 	 39.953000 	 0.000000 
1490 	 40.018000 	 0.000000 
1491 	 40.034000 	 0.000000 
1492 	 40.042000 	 0.000000 
1493 	 40.008000 	 47.848000 
1494 	 39.970000 	 84.100000 
1495 	 39.958000 	 74.191000 
1496 	 40.039000 	 0.000000 
1497 	 40.080000 	 0.000000 
1498 	 40.121000 	 0.000000 
1499 	 40.108000 	 0.000000 
1500 	 40.091000 	 13.400000 
1501 	 40.123000 	 0.000000 
1502 	 40.029000 	 100.000000 
1503 	 40.081000 	 12.662000 
1504 	 40.119000 	 0.000000 
1505 	 40.110000 	 0.000000 
1506 	 40.132000 	 0.000000 
1507 	 40.156000 	 0.000000 
1508 	 40.188000 	 0.000000 
1509 	 40.175000 	 0.000000 
1510 	 40.175000 	 0.000000 
1511 	 40.215000 	 0.000000 
1512 	 40.221000 	 0.000000 
1513 	 40.181000 	 29.470000 
1514 	 40.152000 	 47.106000 
1515 	 40.156000 	 23.549000 
1516 	 40.081000 	 100.000000 
1517 	 40.016000 	 100.000000 
1518 	 40.023000 	 100.000000 
1519 	 39.967000 	 100.000000 
1520 	 39.932000 	 100.000000 
1521 	 39.924000 	 100.000000 
1522 	 39.967000 	 56.923000 
1523 	 40.009000 	 15.671000 
1524 	 40.037000 	 0.000000 
1525 	 40.095000 	 0.000000 
1526 	 40.079000 	 0.000000 
1527 	 40.048000 	 35.372000 
1528 	 40.053000 	 19.993000 
1529 	 40.056000 	 16.075000 
1530 	 39.995000 	 92.596000 
1531 	 39.968000 	 100.000000 
1532 	 39.929000 	 100.000000 
1533 	 39.911000 	 100.000000 
1534 	 39.883000 	 100.000000 
1535 	 39.871000 	 100.000000 
1536 	 39.833000 	 100.000000 
1537 	 39.841000 	 100.000000 
1538 	 39.783000 	 100.000000 
1539 	 39.858000 	 43.893000 
1540 	 39.825000 	 100.000000 
1541 	 39.785000 	 100.000000 
1542 	 39.784000 	 100.000000 
1543 	 39.819000 	 78.497000 
1544 	 39.839000 	 64.093000 
1545 	 39.836000 	 82.082000 
1546 	 39.848000 	 79.830000 
1547 	 39.788000 	 100.000000 
1548 	 39.712000 	 100.000000 
1549 	 39.620000 	 100.000000 
1550 	 39.633000 	 100.000000 
1551 	 39.637000 	 100.000000 
1552 	 39.684000 	 100.000000 
1553 	 39.744000 	 70.170000 
1554 	 39.698000 	 100.000000 
1555 	 39.681000 	 100.000000 
1556 	 39.721000 	 100.000000 
1557 	 39.739000 	 100.000000 
1558 	 39.775000 	 79.939000 
1559 	 39.688000 	 100.000000 
1560 	 39.673000 	 100.000000 
1561 	 39.812000 	 9.312000 
1562 	 39.871000 	 0.000000 
1563 	 39.895000 	 0.000000 
1564 	 39.970000 	 0.000000 
1565 	 39.997000 	 0.000000 
1566 	 39.965000 	 18.142000 
1567 	 39.954000 	 34.331000 
1568 	 39.914000 	 94.796000 
1569 	 39.884000 	 100.000000 
1570 	 39.832000 	 100.000000 
1571 	 39.801000 	 100.000000 
1572 	 39.810000 	 100.000000 
1573 	 39.869000 	 39.344000 
1574 	 39.908000 	 8.753000 
1575 	 39.914000 	 28.330000 
1576 	 39.906000 	 48.068000 
1577 	 39.853000 	 100.000000 
1578 	 39.827000 	 100.000000 
1579 	 39.824000 	 100.000000 
1580 	 39.750000 	 100.000000 
1581 	 39.736000 	 100.000000 
1582 	 39.786000 	 93.297000 
1583 	 39.844000 	 35.650000 
1584 	 39.909000 	 0.000000 
1585 	 39.884000 	 50.188000 
1586 	 39.873000 	 79.429000 
1587 	 39.770000 	 100.000000 
1588 	 39.729000 	 100.000000 
1589 	 39.739000 	 100.000000 
1590 	 39.789000 	 87.500000 
1591 	 39.776000 	 100.000000 
1592 	 39.804000 	 77.188000 
1593 	 39.822000 	 74.960000 
1594 	 39.778000 	 100.000000 
1595 	 39.808000 	 80.910000 
1596 	 39.829000 	 70.402000 
1597 	 39.788000 	 100.000000 
1598 	 39.780000 	 100.000000 
1599 	 39.786000 	 100.000000 
1600 	 39.696000 	 100.000000 
1601 	 39.719000 	 100.000000 
1602 	 39.723000 	 100.000000 
1603 	 39.751000 	 100.000000 
1604 	 39.796000 	 63.035000 
1605 	 39.759000 	 100.000000 
1606 	 39.852000 	 10.004000 
1607 	 39.890000 	 3.175000 
1608 	 39.808000 	 100.000000 
1609 	 39.711000 	 100.000000 
1610 	 39.721000 	 100.000000 
1611 	 39.793000 	 67.906000 
1612 	 39.803000 	 81.413000 
1613 	 39.831000 	 53.833000 
1614 	 39.929000 	 0.000000 
