;content of C:\Users\Bruker\AppData\Local\Temp\92fetmp-49812754.raw - (Diffrac Plus V4 file)
_FILEVERSION = 3
_SAMPLE = Commander Sample ID
_+SAMPLE
_USER = Lab Manager
_GONIOMETER_CODE = 21
_STAGE_CODE = 4
; Goniometer : D8 theta/theta, stage : Open eulerian craddle
_SAMPLE_CHANGER_CODE = 0
_ATTACHMENTS_CODE = 0
_GONIOMETER_RADIUS = 415
_MONOCHROMATOR = 0
; Incident beam monochromator : None
_BETA_FILTER = N
_ANALYZER_CODE = 0
; Received beam analyzer : None
_DATEMEASURED = 09-Dec-2020 15:20:24
_RUNTIME = 12.37281
_WL_UNIT = A
_WL1 = 1.5406
_WL2 = 1.54439
_WL3 = 1.39222
_WLRATIO = 0.5
_ANODE = Cu
_V4_INF_USER = Lab Manager
_V4_INF_SAMPLEID = Commander Sample ID
_V4_INF_CREATOR = V5Converter
_V4_INF_CREATOR_VERSION = 3.3.47.0
_V4_INF_SUBSTRATE = Si (no database)
_V4_INF_LAYER = Si (no database)

; Data for range 1
_DRIVE = COUPLED
_STEPTIME = 76.8
_STEPSIZE = 0.02026
_STEPMODE = C
_START = 20
_THETA = 10
_2THETA = 20
_KHI = -0.3
_PHI = 0
_X = -9.77
_Y = 0
_Z = 0.7
_DETECTORSLIT = out
_AUX2 = 0
_TIMESTARTED = 0
_KV = 40
_MA = 40
_RANGE_WL = 1.5406
_3DPLANE = 0
_V4_PSD2THETA = 9999
_V4_PSDCHANNEL1 = 0
_V4_PSDAPERTURE = 2.083855
_V4_PSDTYPE = 5
_V4_PSDFIXED = 0
_V4_COUNTERS_MASK = 1
_V4_DRIVES_MASK = 0
_V4_ENCODERS_MASK = 0
_2THETACOUNTS = 1
; 2THETA	Cnt2_D1	
28.975048	31.000000	
28.995307	32.000000	
29.015567	39.000000	
29.035827	29.000000	
29.056086	41.000000	
29.076346	29.000000	
29.096606	25.000000	
29.116866	27.000000	
29.137125	24.000000	
29.157385	23.000000	
29.177645	25.000000	
29.197904	18.000000	
29.218164	26.000000	
29.238424	15.000000	
29.258683	19.000000	
29.278943	15.000000	
29.299203	9.000000	
29.319463	15.000000	
29.339722	8.000000	
29.359982	12.000000	
29.380242	15.000000	
29.400501	9.000000	
29.420761	5.000000	
29.441021	16.000000	
29.461280	8.000000	
29.481540	9.000000	
29.501800	10.000000	
29.522060	9.000000	
29.542319	14.000000	
29.562579	12.000000	
29.582839	12.000000	
29.603098	10.000000	
29.623358	9.000000	
29.643618	11.000000	
29.663877	11.000000	
29.684137	9.000000	
29.704397	19.000000	
29.724657	8.000000	
29.744916	6.000000	
29.765176	7.000000	
29.785436	13.000000	
29.805695	9.000000	
29.825955	6.000000	
29.846215	7.000000	
29.866474	13.000000	
29.886734	6.000000	
29.906994	9.000000	
29.927254	8.000000	
29.947513	11.000000	
29.967773	10.000000	
29.988033	13.000000	
30.008292	8.000000	
30.028552	13.000000	
30.048812	16.000000	
30.069071	11.000000	
30.089331	10.000000	
30.109591	16.000000	
30.129851	7.000000	
30.150110	15.000000	
30.170370	12.000000	
30.190630	13.000000	
30.210889	4.000000	
30.231149	6.000000	
30.251409	6.000000	
30.271669	7.000000	
30.291928	5.000000	
30.312188	14.000000	
30.332448	13.000000	
30.352707	13.000000	
30.372967	10.000000	
30.393227	15.000000	
30.413486	9.000000	
30.433746	11.000000	
30.454006	10.000000	
30.474266	10.000000	
30.494525	8.000000	
30.514785	10.000000	
30.535045	11.000000	
30.555304	10.000000	
30.575564	9.000000	
30.595824	14.000000	
30.616083	6.000000	
30.636343	11.000000	
30.656603	5.000000	
30.676863	13.000000	
30.697122	14.000000	
30.717382	10.000000	
30.737642	8.000000	
30.757901	16.000000	
30.778161	14.000000	
30.798421	12.000000	
30.818680	5.000000	
30.838940	12.000000	
30.859200	11.000000	
30.879460	9.000000	
30.899719	15.000000	
30.919979	9.000000	
30.940239	8.000000	
30.960498	12.000000	
30.980758	12.000000	
31.001018	8.000000	
31.021277	14.000000	
31.041537	8.000000	
31.061797	6.000000	
31.082057	8.000000	
31.102316	14.000000	
31.122576	12.000000	
31.142836	15.000000	
31.163095	9.000000	
31.183355	17.000000	
31.203615	10.000000	
31.223874	18.000000	
31.244134	11.000000	
31.264394	10.000000	
31.284654	13.000000	
31.304913	14.000000	
31.325173	9.000000	
31.345433	7.000000	
31.365692	14.000000	
31.385952	3.000000	
31.406212	14.000000	
31.426471	13.000000	
31.446731	9.000000	
31.466991	8.000000	
31.487251	10.000000	
31.507510	9.000000	
31.527770	10.000000	
31.548030	7.000000	
31.568289	8.000000	
31.588549	5.000000	
31.608809	11.000000	
31.629068	8.000000	
31.649328	11.000000	
31.669588	16.000000	
31.689848	14.000000	
31.710107	8.000000	
31.730367	14.000000	
31.750627	13.000000	
31.770886	8.000000	
31.791146	11.000000	
31.811406	10.000000	
31.831666	9.000000	
31.851925	10.000000	
31.872185	11.000000	
31.892445	4.000000	
31.912704	13.000000	
31.932964	14.000000	
31.953224	6.000000	
31.973483	11.000000	
31.993743	9.000000	
32.014003	14.000000	
32.034263	7.000000	
32.054522	11.000000	
32.074782	16.000000	
32.095042	8.000000	
32.115301	14.000000	
32.135561	15.000000	
32.155821	15.000000	
32.176080	10.000000	
32.196340	9.000000	
32.216600	8.000000	
32.236860	12.000000	
32.257119	18.000000	
32.277379	11.000000	
32.297639	9.000000	
32.317898	15.000000	
32.338158	17.000000	
32.358418	10.000000	
32.378677	11.000000	
32.398937	9.000000	
32.419197	12.000000	
32.439457	7.000000	
32.459716	10.000000	
32.479976	10.000000	
32.500236	13.000000	
32.520495	12.000000	
32.540755	11.000000	
32.561015	12.000000	
32.581274	15.000000	
32.601534	10.000000	
32.621794	16.000000	
32.642054	9.000000	
32.662313	20.000000	
32.682573	16.000000	
32.702833	19.000000	
32.723092	10.000000	
32.743352	23.000000	
32.763612	23.000000	
32.783871	34.000000	
32.804131	21.000000	
32.824391	37.000000	
32.844651	48.000000	
32.864910	71.000000	
32.885170	234.000000	
32.905430	329.000000	
32.925689	308.000000	
32.945949	358.000000	
32.966209	420.000000	
32.986468	427.000000	
33.006728	429.000000	
33.026988	367.000000	
33.047248	215.000000	
33.067507	147.000000	
33.087767	171.000000	
33.108027	114.000000	
33.128286	41.000000	
33.148546	29.000000	
33.168806	24.000000	
33.189065	13.000000	
33.209325	14.000000	
33.229585	19.000000	
33.249845	19.000000	
33.270104	27.000000	
33.290364	13.000000	
33.310624	19.000000	
33.330883	16.000000	
33.351143	14.000000	
33.371403	12.000000	
33.391662	15.000000	
33.411922	9.000000	
33.432182	20.000000	
33.452442	7.000000	
33.472701	11.000000	
33.492961	8.000000	
33.513221	6.000000	
33.533480	11.000000	
33.553740	12.000000	
33.574000	6.000000	
33.594260	11.000000	
33.614519	4.000000	
33.634779	16.000000	
33.655039	7.000000	
33.675298	9.000000	
33.695558	7.000000	
33.715818	12.000000	
33.736077	15.000000	
33.756337	8.000000	
33.776597	8.000000	
33.796857	3.000000	
33.817116	11.000000	
33.837376	3.000000	
33.857636	8.000000	
33.877895	5.000000	
33.898155	10.000000	
33.918415	11.000000	
33.938674	8.000000	
33.958934	11.000000	
33.979194	9.000000	
33.999454	10.000000	
34.019713	10.000000	
34.039973	9.000000	
34.060233	8.000000	
34.080492	11.000000	
34.100752	12.000000	
34.121012	10.000000	
34.141271	10.000000	
34.161531	18.000000	
34.181791	6.000000	
34.202051	9.000000	
34.222310	10.000000	
34.242570	11.000000	
34.262830	9.000000	
34.283089	13.000000	
34.303349	12.000000	
34.323609	13.000000	
34.343868	8.000000	
34.364128	8.000000	
34.384388	7.000000	
34.404648	9.000000	
34.424907	6.000000	
34.445167	6.000000	
34.465427	10.000000	
34.485686	12.000000	
34.505946	11.000000	
34.526206	10.000000	
34.546465	11.000000	
34.566725	7.000000	
34.586985	8.000000	
34.607245	8.000000	
34.627504	11.000000	
34.647764	4.000000	
34.668024	9.000000	
34.688283	8.000000	
34.708543	9.000000	
34.728803	13.000000	
34.749062	10.000000	
34.769322	16.000000	
34.789582	8.000000	
34.809842	7.000000	
34.830101	5.000000	
34.850361	10.000000	
34.870621	8.000000	
34.890880	10.000000	
34.911140	6.000000	
34.931400	13.000000	
34.951659	10.000000	
34.971919	6.000000	
34.992179	12.000000	
35.012439	7.000000	
35.032698	3.000000	
35.052958	10.000000	
35.073218	9.000000	
35.093477	9.000000	
35.113737	7.000000	
35.133997	6.000000	
35.154257	12.000000	
35.174516	7.000000	
35.194776	10.000000	
35.215036	9.000000	
35.235295	10.000000	
35.255555	8.000000	
35.275815	4.000000	
35.296074	12.000000	
35.316334	5.000000	
35.336594	6.000000	
35.356854	4.000000	
35.377113	6.000000	
35.397373	6.000000	
35.417633	8.000000	
35.437892	5.000000	
35.458152	5.000000	
35.478412	9.000000	
35.498671	10.000000	
35.518931	9.000000	
35.539191	8.000000	
35.559451	9.000000	
35.579710	6.000000	
35.599970	2.000000	
35.620230	7.000000	
35.640489	4.000000	
35.660749	8.000000	
35.681009	11.000000	
35.701268	5.000000	
35.721528	5.000000	
35.741788	9.000000	
35.762048	6.000000	
35.782307	3.000000	
35.802567	8.000000	
35.822827	5.000000	
35.843086	7.000000	
35.863346	6.000000	
35.883606	6.000000	
35.903865	7.000000	
35.924125	6.000000	
35.944385	9.000000	
35.964645	9.000000	
35.984904	11.000000	
36.005164	5.000000	
36.025424	3.000000	
36.045683	7.000000	
36.065943	6.000000	
36.086203	11.000000	
36.106462	10.000000	
36.126722	6.000000	
36.146982	4.000000	
36.167242	4.000000	
36.187501	16.000000	
36.207761	9.000000	
36.228021	9.000000	
36.248280	8.000000	
36.268540	7.000000	
36.288800	7.000000	
36.309059	4.000000	
36.329319	13.000000	
36.349579	1.000000	
36.369839	6.000000	
36.390098	5.000000	
36.410358	11.000000	
36.430618	6.000000	
36.450877	9.000000	
36.471137	8.000000	
36.491397	4.000000	
36.511656	6.000000	
36.531916	11.000000	
36.552176	9.000000	
36.572436	6.000000	
36.592695	14.000000	
36.612955	6.000000	
36.633215	8.000000	
36.653474	8.000000	
36.673734	4.000000	
36.693994	7.000000	
36.714253	6.000000	
36.734513	6.000000	
36.754773	4.000000	
36.775033	12.000000	
36.795292	3.000000	
36.815552	6.000000	
36.835812	5.000000	
36.856071	3.000000	
36.876331	19.000000	
36.896591	3.000000	
36.916851	9.000000	
36.937110	2.000000	
36.957370	8.000000	
36.977630	9.000000	
36.997889	8.000000	
37.018149	7.000000	
37.038409	6.000000	
37.058668	7.000000	
37.078928	6.000000	
37.099188	6.000000	
37.119448	6.000000	
37.139707	9.000000	
37.159967	4.000000	
37.180227	6.000000	
37.200486	4.000000	
37.220746	6.000000	
37.241006	2.000000	
37.261265	10.000000	
37.281525	5.000000	
37.301785	5.000000	
37.322045	7.000000	
37.342304	11.000000	
37.362564	6.000000	
37.382824	7.000000	
37.403083	2.000000	
37.423343	6.000000	
37.443603	10.000000	
37.463862	9.000000	
37.484122	7.000000	
37.504382	6.000000	
37.524642	3.000000	
37.544901	2.000000	
37.565161	11.000000	
37.585421	6.000000	
37.605680	7.000000	
37.625940	12.000000	
37.646200	7.000000	
37.666459	6.000000	
37.686719	3.000000	
37.706979	6.000000	
37.727239	6.000000	
37.747498	11.000000	
37.767758	12.000000	
37.788018	11.000000	
37.808277	5.000000	
37.828537	5.000000	
37.848797	2.000000	
37.869056	4.000000	
37.889316	9.000000	
37.909576	9.000000	
37.929836	9.000000	
37.950095	7.000000	
37.970355	8.000000	
37.990615	7.000000	
38.010874	9.000000	
38.031134	3.000000	
38.051394	6.000000	
38.071653	4.000000	
38.091913	8.000000	
38.112173	2.000000	
38.132433	6.000000	
38.152692	3.000000	
38.172952	6.000000	
38.193212	8.000000	
38.213471	4.000000	
38.233731	11.000000	
38.253991	3.000000	
38.274250	8.000000	
38.294510	9.000000	
38.314770	8.000000	
38.335030	6.000000	
38.355289	6.000000	
38.375549	7.000000	
38.395809	3.000000	
38.416068	9.000000	
38.436328	4.000000	
38.456588	12.000000	
38.476847	4.000000	
38.497107	8.000000	
38.517367	5.000000	
38.537627	4.000000	
38.557886	9.000000	
38.578146	7.000000	
38.598406	8.000000	
38.618665	8.000000	
38.638925	5.000000	
38.659185	7.000000	
38.679445	8.000000	
38.699704	5.000000	
38.719964	12.000000	
38.740224	8.000000	
38.760483	2.000000	
38.780743	9.000000	
38.801003	8.000000	
38.821262	7.000000	
38.841522	12.000000	
38.861782	7.000000	
38.882042	6.000000	
38.902301	4.000000	
38.922561	5.000000	
38.942821	5.000000	
38.963080	8.000000	
38.983340	4.000000	
39.003600	5.000000	
39.023859	8.000000	
39.044119	7.000000	
39.064379	8.000000	
39.084639	5.000000	
39.104898	11.000000	
39.125158	6.000000	
39.145418	4.000000	
39.165677	5.000000	
39.185937	8.000000	
39.206197	5.000000	
39.226456	5.000000	
39.246716	3.000000	
39.266976	3.000000	
39.287236	3.000000	
39.307495	11.000000	
39.327755	11.000000	
39.348015	12.000000	
39.368274	8.000000	
39.388534	4.000000	
39.408794	4.000000	
39.429053	12.000000	
39.449313	10.000000	
39.469573	6.000000	
39.489833	8.000000	
39.510092	6.000000	
39.530352	2.000000	
39.550612	10.000000	
39.570871	4.000000	
39.591131	8.000000	
39.611391	5.000000	
39.631650	3.000000	
39.651910	0.000000	
39.672170	5.000000	
39.692430	7.000000	
39.712689	10.000000	
39.732949	13.000000	
39.753209	5.000000	
39.773468	8.000000	
39.793728	3.000000	
39.813988	4.000000	
39.834247	13.000000	
39.854507	10.000000	
39.874767	6.000000	
39.895027	4.000000	
39.915286	5.000000	
39.935546	7.000000	
39.955806	4.000000	
39.976065	9.000000	
39.996325	2.000000	
40.016585	9.000000	
40.036844	6.000000	
40.057104	8.000000	
40.077364	8.000000	
40.097624	5.000000	
40.117883	4.000000	
40.138143	3.000000	
40.158403	13.000000	
40.178662	7.000000	
40.198922	6.000000	
40.219182	5.000000	
40.239442	7.000000	
40.259701	8.000000	
40.279961	4.000000	
40.300221	12.000000	
40.320480	8.000000	
40.340740	7.000000	
40.361000	6.000000	
40.381259	5.000000	
40.401519	5.000000	
40.421779	8.000000	
40.442039	5.000000	
40.462298	9.000000	
40.482558	7.000000	
40.502818	9.000000	
40.523077	14.000000	
40.543337	5.000000	
40.563597	7.000000	
40.583856	3.000000	
40.604116	6.000000	
40.624376	5.000000	
40.644636	5.000000	
40.664895	8.000000	
40.685155	7.000000	
40.705415	3.000000	
40.725674	9.000000	
40.745934	9.000000	
40.766194	6.000000	
40.786453	4.000000	
40.806713	3.000000	
40.826973	8.000000	
40.847233	10.000000	
40.867492	6.000000	
40.887752	2.000000	
40.908012	14.000000	
40.928271	8.000000	
40.948531	3.000000	
40.968791	6.000000	
40.989050	8.000000	
41.009310	8.000000	
41.029570	6.000000	
41.049830	0.000000	
41.070089	9.000000	
41.090349	10.000000	
41.110609	11.000000	
41.130868	8.000000	
41.151128	5.000000	
41.171388	6.000000	
41.191647	3.000000	
41.211907	7.000000	
41.232167	7.000000	
41.252427	6.000000	
41.272686	6.000000	
41.292946	9.000000	
41.313206	5.000000	
41.333465	5.000000	
41.353725	10.000000	
41.373985	8.000000	
41.394244	8.000000	
41.414504	6.000000	
41.434764	8.000000	
41.455024	7.000000	
41.475283	5.000000	
41.495543	1.000000	
41.515803	13.000000	
41.536062	5.000000	
41.556322	3.000000	
41.576582	6.000000	
41.596841	12.000000	
41.617101	5.000000	
41.637361	8.000000	
41.657621	7.000000	
41.677880	6.000000	
41.698140	5.000000	
41.718400	4.000000	
41.738659	5.000000	
41.758919	7.000000	
41.779179	12.000000	
41.799438	9.000000	
41.819698	5.000000	
41.839958	5.000000	
41.860218	11.000000	
41.880477	3.000000	
41.900737	7.000000	
41.920997	10.000000	
41.941256	7.000000	
41.961516	10.000000	
41.981776	8.000000	
42.002036	6.000000	
42.022295	8.000000	
42.042555	4.000000	
42.062815	10.000000	
42.083074	8.000000	
42.103334	11.000000	
42.123594	6.000000	
42.143853	5.000000	
42.164113	5.000000	
42.184373	4.000000	
42.204633	6.000000	
42.224892	3.000000	
42.245152	4.000000	
42.265412	9.000000	
42.285671	5.000000	
42.305931	1.000000	
42.326191	3.000000	
42.346450	6.000000	
42.366710	5.000000	
42.386970	9.000000	
42.407230	6.000000	
42.427489	6.000000	
42.447749	4.000000	
42.468009	5.000000	
