500,0.00507
499,0.00353
498,0.0026
497,0.0059
496,-0.0002
495,0.00217
494,-0.00083
493,0.00001
492,0.00198
491,0.00048
490,0.00097
489,0.00307
488,0.00432
487,0.00275
486,0.00252
485,0.00191
484,-0.00171
483,0.0044
482,0.00321
481,0.00255
480,0.00594
479,0.00541
478,0.00072
477,0.00419
476,0.00436
475,0.00129
474,0.00217
473,0.00188
472,0.00369
471,0.00233
470,0.00225
469,0.00408
468,-0.0024
467,0.0017
466,0.00145
465,0.00105
464,0.00053
463,0.0039
462,-0.00135
461,0.00063
460,0.00109
459,0.00355
458,0.00198
457,0.00135
456,0.00077
455,0.00005
454,0.00154
453,0.00058
452,0.00115
451,-0.00041
450,-0.00149
449,0.00175
448,0.00067
447,0.0014
446,0.0037
445,0.00304
444,0.00079
443,0.00224
442,0.00096
441,0.00499
440,-0.00011
439,0.00325
438,0.00224
437,0.00193
436,0.00073
435,0.00141
434,0.0008
433,0.00127
432,0.00064
431,0.00344
430,0.00244
429,0.00483
428,0.00109
427,0.0019
426,0.0034
425,-0.00019
424,0.00213
423,0.00201
422,0.00373
421,0.00107
420,0.00471
419,0.00076
418,0.00109
417,0.00121
416,0.00103
415,0.00326
414,0.00158
413,0.00099
412,0.00097
411,0.00268
410,0.00002
409,0.00198
408,0.00444
407,0.00064
406,0.0017
405,0.00203
404,0.00186
403,0.00423
402,0.00181
401,0.00488
400,0.00391
399,0.00371
398,0.00465
397,0.00393
396,0.00529
395,0.00601
394,0.00348
393,0.00428
392,0.00617
391,0.00688
390,0.00311
389,0.0056
388,0.00764
387,0.00896
386,0.01451
385,0.022
384,0.02999
383,0.04536
382,0.07229
381,0.10381
380,0.16187
379,0.24164
378,0.34308
377,0.43159
376,0.46468
375,0.43062
374,0.35538
373,0.2895
372,0.26026
371,0.24096
370,0.21877
369,0.18497
368,0.15027
367,0.12859
366,0.12379
365,0.12791
364,0.13937
363,0.16218
362,0.19717
361,0.24607
360,0.31096
359,0.38895
358,0.45755
357,0.4908
356,0.47233
355,0.42686
354,0.375
353,0.34423
352,0.31944
351,0.28479
350,0.23939
349,0.20623
348,0.18756
347,0.18367
346,0.18697
345,0.19754
344,0.2169
343,0.24629
342,0.28117
341,0.31125
340,0.33393
339,0.33088
338,0.30996
337,0.27844
336,0.2549
335,0.23072
334,0.20752
333,0.17909
332,0.15754
331,0.14396
330,0.1392
329,0.13803
328,0.14236
327,0.14942
326,0.15849
325,0.17019
324,0.17302
323,0.1732
322,0.16178
321,0.14271
320,0.13388
319,0.11769
318,0.1061
317,0.09216
316,0.07835
315,0.05131
314,0.03696
313,0.02887
312,0.01064
311,-0.01339
310,-0.02863
309,0.00539
308,0.07832
307,0.05293
306,0.12576
305,0.07658
304,0.16858
303,0.15065
302,0.00258
301,-0.00671
300,-0.0215
299,0.00071
298,0.06093
297,0.01852
296,0.09284
295,0.00596
294,0.06008
293,0.04516
292,0.03384
291,0.08291
290,0.0279
289,0.22634
288,0.10773
287,0.06858
286,0.02068
285,0.20248
284,0.1605
283,0.13683
282,0.10801
281,0.03919
280,0.11878
279,0.11964
278,0.09712
277,-0.01461
276,-0.00802
275,0.08117
274,-0.01968
273,0.08658
272,0.01231
271,0.0977
270,0.01979
269,0.04959
268,0.04359
267,-0.0233
266,0.14304
265,0.09227
264,0.00781
263,0.10063
262,0.04402
261,0.03607
260,0.17954
259,-0.00698
258,0.01492
257,0.07829
256,0.03934
255,0.07272
254,0.06794
253,0.03146
252,-0.00385
251,0.04977
250,0.04362

