500,-0.00049
499,0.00051
498,-0.00397
497,0.00201
496,-0.00229
495,-0.00071
494,-0.00185
493,-0.0027
492,-0.00123
491,-0.00176
490,-0.00267
489,-0.00196
488,0.00025
487,-0.00169
486,-0.00404
485,-0.00484
484,-0.00348
483,0.0006
482,-0.00254
481,-0.00133
480,-0.00046
479,-0.00229
478,-0.0021
477,0.00004
476,-0.00052
475,-0.00289
474,-0.00286
473,-0.00176
472,-0.00045
471,-0.0007
470,-0.00108
469,-0.00101
468,-0.00421
467,-0.00314
466,-0.0052
465,-0.00309
464,-0.00269
463,-0.00055
462,-0.00103
461,-0.00358
460,-0.00192
459,0.00135
458,-0.00087
457,0.00012
456,-0.00151
455,-0.00244
454,-0.00407
453,-0.00324
452,-0.00388
451,-0.00042
450,-0.00263
449,0.00101
448,-0.00259
447,-0.00103
446,-0.00058
445,0.00022
444,-0.00333
443,-0.00126
442,-0.00075
441,-0.00072
440,-0.00202
439,0.00066
438,-0.00082
437,0.00078
436,0.00007
435,-0.001
434,-0.00252
433,0
432,-0.00089
431,-0.00057
430,0.002
429,0.00171
428,0.00001
427,-0.00102
426,0.00238
425,-0.00227
424,0.00037
423,0.00249
422,0.00245
421,-0.00028
420,0.002
419,0.00048
418,0.00113
417,0.00163
416,0.00192
415,0.0019
414,-0.0006
413,0.00102
412,0.0007
411,0.00199
410,0.00152
409,0.00379
408,0.00303
407,0.00198
406,0.00541
405,0.00513
404,0.00268
403,0.00644
402,0.00756
401,0.0091
400,0.01104
399,0.01213
398,0.01298
397,0.01455
396,0.01472
395,0.01608
394,0.01453
393,0.01477
392,0.01569
391,0.01314
390,0.01219
389,0.01248
388,0.01389
387,0.01803
386,0.02738
385,0.0411
384,0.06093
383,0.0917
382,0.14299
381,0.21197
380,0.32259
379,0.48509
378,0.6814
377,0.85768
376,0.93625
375,0.8736
374,0.72659
373,0.59726
372,0.52894
371,0.4948
370,0.45148
369,0.38042
368,0.3067
367,0.26432
366,0.25123
365,0.25737
364,0.28242
363,0.32479
362,0.39655
361,0.49549
360,0.6278
359,0.78166
358,0.91853
357,0.99089
356,0.94804
355,0.85992
354,0.75867
353,0.69715
352,0.65207
351,0.58321
350,0.48861
349,0.4209
348,0.38237
347,0.37301
346,0.37692
345,0.3979
344,0.43448
343,0.49263
342,0.56531
341,0.63344
340,0.67689
339,0.67221
338,0.62731
337,0.56286
336,0.51277
335,0.46786
334,0.42111
333,0.36723
332,0.32139
331,0.29517
330,0.28451
329,0.28014
328,0.28745
327,0.30335
326,0.32271
325,0.34351
324,0.35155
323,0.34794
322,0.32131
321,0.29096
320,0.25524
319,0.23235
318,0.21219
317,0.17751
316,0.13979
315,0.12909
314,0.03211
313,0.08012
312,0.0422
311,0.02488
310,0.00153
309,-0.05571
308,-0.03474
307,0.00377
306,0.02677
305,0.02252
304,-0.02352
303,0.13589
302,-0.00596
301,-0.02029
300,-0.03802
299,0.02061
298,0.04123
297,0.06162
296,0.04328
295,0.00497
294,0.01908
293,0.02919
292,0.12603
291,-0.05341
290,0.037
289,0.06201
288,0.07441
287,0.04094
286,0.12947
285,0.09903
284,0.06217
283,0.0795
282,0.08894
281,-0.0344
280,0.01689
279,0.00546
278,0.03545
277,0.01727
276,-0.09259
275,0.0143
274,-0.02161
273,0.10399
272,-0.027
271,0.05496
270,-0.00901
269,0.05873
268,0.05464
267,-0.08486
266,0.04858
265,-0.01665
264,0.03272
263,-0.00239
262,-0.0022
261,-0.01471
260,0.05327
259,-0.06209
258,0.01406
257,0.1532
256,-0.00983
255,0.09845
254,0.01651
253,-0.05059
252,-0.01595
251,0.1033
250,-0.03003
,
,
,
