電圧,電流
0.915046453,-0.000435773
0.913042307,-0.000438621
0.911101043,-0.00044175
0.9089486,-0.000444739
0.907101989,-0.000446765
0.905265927,-0.000450803
0.903051019,-0.000453266
0.900977492,-0.00045564
0.899154782,-0.000458487
0.897175014,-0.000461664
0.895312965,-0.000464386
0.893070698,-0.000467616
0.891022205,-0.000470488
0.889049113,-0.000473595
0.887333155,-0.000476169
0.885177433,-0.000478884
0.883195519,-0.000482744
0.881294608,-0.000485855
0.879244566,-0.000488745
0.877361059,-0.000491959
0.875101805,-0.000495539
0.873023331,-0.000498091
0.871049702,-0.000501871
0.868964672,-0.000504944
0.867167056,-0.000508401
0.865032375,-0.000511594
0.863014221,-0.000515227
0.861079514,-0.000518695
0.859184623,-0.000521868
0.857152343,-0.000525398
0.855179965,-0.00052844
0.853036582,-0.000532713
0.851197302,-0.000535603
0.849055588,-0.000539697
0.847150505,-0.000542798
0.84506613,-0.000547241
0.843133628,-0.000550417
0.841047227,-0.000554344
0.839075327,-0.000558158
0.837205887,-0.000562249
0.83518815,-0.000565132
0.833117545,-0.00057
0.831181109,-0.000573173
0.829168499,-0.000577117
0.827124774,-0.000581608
0.825035393,-0.000585711
0.823131502,-0.000589497
0.820953727,-0.000593745
0.818951011,-0.00059785
0.816840112,-0.00060225
0.814996362,-0.000606849
0.813168287,-0.000610617
0.81093657,-0.000615058
0.808828354,-0.000619696
0.806912124,-0.000624069
0.804985762,-0.000628664
0.803103268,-0.00063297
0.800929666,-0.000637985
0.798989594,-0.000642038
0.797002852,-0.000647453
0.795201719,-0.000651272
0.79312551,-0.000656286
0.790992677,-0.000661195
0.789167106,-0.000666521
0.787064254,-0.000671203
0.785093427,-0.000676351
0.78286314,-0.000681376
0.781119108,-0.000686708
0.779155672,-0.000691386
0.7770769,-0.000697178
0.775035977,-0.00070262
0.772974312,-0.000707947
0.770992637,-0.000713157
0.76898998,-0.000718716
0.767031968,-0.000724584
0.76515919,-0.000730191
0.76307869,-0.000735825
0.761083186,-0.000741592
0.759192348,-0.000747276
0.757090628,-0.000753595
0.754952908,-0.000759726
0.753073454,-0.0007654
0.751152337,-0.000771728
0.749015272,-0.000778482
0.747002482,-0.000784723
0.745025277,-0.00079055
0.742998064,-0.0007969
0.741208971,-0.000803418
0.739121079,-0.000810052
0.73695296,-0.000817168
0.735159576,-0.000823304
0.733097196,-0.000830668
0.731092036,-0.000837655
0.729068816,-0.000844485
0.727225959,-0.000851565
0.725116432,-0.000858944
0.723065257,-0.000866042
0.721187949,-0.000873062
0.718919277,-0.000880647
0.716986835,-0.000888292
0.715227187,-0.00089593
0.713038445,-0.000903676
0.711043358,-0.000911261
0.709172368,-0.000919261
0.707164288,-0.000927152
0.705128849,-0.000935368
0.702998996,-0.000942991
0.701161385,-0.000951642
0.699061453,-0.000960029
0.696892142,-0.000968994
0.695233047,-0.000977377
0.693066061,-0.000986074
0.691085577,-0.000995004
0.688998282,-0.001003908
0.68698132,-0.001012841
0.684891641,-0.001022522
0.682914555,-0.001031683
0.681002975,-0.001041277
0.67901969,-0.001050726
0.67710489,-0.001060511
0.674989641,-0.001069972
0.672985673,-0.001080531
0.671097457,-0.001090608
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.669571102,-0.001099824
0.608084559,-0.001470274
0.605747223,-0.001510543
0.603402734,-0.001546117
0.601216614,-0.001561267
0.599276721,-0.001575781
0.597239733,-0.001592891
0.595114708,-0.001610355
0.593120694,-0.001628183
0.59135735,-0.001644268
0.589065552,-0.001664895
0.587175786,-0.001682042
0.585241318,-0.001701515
0.583375096,-0.001719933
0.58132875,-0.001740383
0.579187095,-0.001760188
0.577239335,-0.001780136
0.575235665,-0.001799855
0.57327342,-0.001820941
0.571233988,-0.001842656
0.569431007,-0.001863832
0.56718564,-0.001886622
0.565381825,-0.001908068
0.56344831,-0.001930929
0.561438203,-0.001954133
0.559359252,-0.001978322
0.557326615,-0.002003332
0.555287004,-0.002026722
0.553376198,-0.002051647
0.551348209,-0.002076792
0.549173474,-0.002104154
0.547300816,-0.002129913
0.545283496,-0.002157912
0.543179035,-0.002186735
0.541247249,-0.002214305
0.539255798,-0.002242899
0.537053168,-0.002273097
0.535166681,-0.00230092
0.533043563,-0.00233097
0.531028211,-0.002360938
0.529152751,-0.00238973
0.527024567,-0.002420031
0.524962008,-0.002450817
0.523117542,-0.00248132
0.520967126,-0.002513935
0.519026697,-0.002544807
0.517187953,-0.002576462
0.514980197,-0.002610136
0.513036609,-0.002643569
0.511200607,-0.002676702
0.509038568,-0.002711361
0.507068157,-0.002746584
0.505043805,-0.002782232
0.503028572,-0.00281738
0.501077235,-0.002854249
0.498851985,-0.002891504
0.497134119,-0.002928346
0.495091736,-0.00296613
0.493037611,-0.003005724
0.490947843,-0.003046173
0.488973767,-0.003086536
0.486842036,-0.003127958
0.485012174,-0.003167774
0.482912928,-0.003210254
0.481026709,-0.003252441
0.479120851,-0.003296044
0.476988137,-0.003340528
0.474911422,-0.003386659
0.473006964,-0.003432408
0.470923781,-0.003478683
0.468925893,-0.003527461
0.466994017,-0.00357355
0.465008318,-0.003624562
0.463031381,-0.003674589
0.461096942,-0.003723708
0.458948106,-0.003776979
0.457155794,-0.003829705
0.454893649,-0.003884558
0.453048289,-0.003938487
0.450978667,-0.00399472
0.44897446,-0.004052248
0.446980357,-0.004109798
0.444870919,-0.004169744
0.443086743,-0.004227418
0.440932751,-0.004289691
0.439015627,-0.004351073
0.437104404,-0.004414869
0.435109824,-0.00447859
0.432900578,-0.004545402
0.430906266,-0.004610786
0.429060847,-0.004677359
0.427056551,-0.00474575
0.425134152,-0.004814827
0.423029095,-0.004885827
0.421062142,-0.0049574
0.41905567,-0.005028893
0.417068779,-0.00510219
0.415087789,-0.00517624
0.413185149,-0.005250422
0.41116336,-0.005325873
0.408985794,-0.005402776
0.407047004,-0.005478504
0.405095875,-0.005556167
0.402971804,-0.005634558
0.401165217,-0.005711357
0.399133235,-0.005789485
0.396905512,-0.005870073
0.394998461,-0.005947757
0.393056899,-0.006026951
0.391013771,-0.006104565
0.389025867,-0.006183491
0.386859834,-0.006261538
0.385147244,-0.006339573
0.383060545,-0.006416673
0.381036192,-0.00649501
0.379150987,-0.006568984
0.377032578,-0.006645636
0.375034511,-0.006720599
0.372856975,-0.006795797
0.371061236,-0.006866467
0.368955404,-0.006939637
0.366866916,-0.007009864
0.365004599,-0.007078985
0.363154888,-0.007145716
0.361055017,-0.007213824
0.35901767,-0.007277983
0.357016772,-0.00734145
0.355004847,-0.007403465
0.352806002,-0.007464483
0.350798935,-0.007523767
0.348953515,-0.007579823
0.347007573,-0.007633889
0.344979852,-0.007688492
0.342881978,-0.007739613
0.340953827,-0.007788613
0.338820845,-0.007837568
0.337049156,-0.007882476
0.334808767,-0.007926924
0.332844168,-0.007970467
0.331033736,-0.008007357
0.328979462,-0.008046309
0.326879591,-0.008083265
0.324988067,-0.008117789
0.32285887,-0.008150846
0.320888758,-0.008182237
0.318921149,-0.008210734
0.316952795,-0.008238572
0.314894497,-0.008263184
0.313003182,-0.008287798
0.311004192,-0.008308528
0.308953226,-0.008331361
0.306882977,-0.00834927
0.305005908,-0.008366842
0.302835852,-0.008383541
0.300754935,-0.008398321
0.298925966,-0.008408711
0.296832621,-0.008420783
0.294811308,-0.008429862
0.292982697,-0.008437563
0.290825009,-0.008443369
0.288964719,-0.008448589
0.286912441,-0.008451629
0.285123646,-0.008452154
0.282978803,-0.008452719
0.280928314,-0.008452068
0.278902709,-0.008448963
0.276846677,-0.008445535
0.274612844,-0.008439295
0.272926331,-0.008431298
0.270789742,-0.008421837
0.268889487,-0.00840988
0.266829878,-0.008396324
0.264746159,-0.008382331
0.262926459,-0.008364768
0.261023492,-0.00834628
0.258996159,-0.008324809
0.257039756,-0.008302372
0.254858673,-0.008278648
0.253138304,-0.008250819
0.250816733,-0.008223105
0.248877436,-0.008192526
0.246616259,-0.008160683
0.244929612,-0.008123481
0.242764786,-0.00808587
0.240897655,-0.008046241
0.238761336,-0.00800374
0.236844674,-0.007960373
0.234779656,-0.007912098
0.232861131,-0.007862819
0.230802253,-0.007811073
0.228814363,-0.007757771
0.226912215,-0.007699595
0.224802405,-0.007641453
0.222753748,-0.007580519
0.220797554,-0.007517254
0.218730152,-0.007451373
0.216993406,-0.007382774
0.214814916,-0.007312923
0.212799877,-0.007241511
0.210805699,-0.007166947
0.20876126,-0.007091372
0.206782594,-0.007013529
0.20476374,-0.006936918
0.202614859,-0.006854874
0.200628981,-0.006773195
0.198847339,-0.006687461
0.196938753,-0.006604029
0.194716081,-0.006519998
0.192856207,-0.006433686
0.19079493,-0.006347507
0.188708857,-0.006261114
0.186732039,-0.006173987
0.184704721,-0.006088164
0.182768002,-0.006000291
0.18082048,-0.005913895
0.178605229,-0.005827924
0.176677316,-0.005741395
0.174724981,-0.005656771
0.172796324,-0.005571584
0.170691162,-0.005488652
0.168786615,-0.005405704
0.166872814,-0.005323964
0.164815485,-0.005244472
0.162789866,-0.005165744
0.1608551,-0.005089448
0.158805296,-0.005012849
0.156736925,-0.004940313
0.154831558,-0.004867687
0.152699843,-0.00479782
0.150897846,-0.004728828
0.148834452,-0.004662958
0.146857962,-0.0045975
0.144691095,-0.004536183
0.142804876,-0.004475017
0.140588522,-0.004418031
0.138949141,-0.00435831
0.13690789,-0.004305057
0.134860605,-0.004253047
0.13283655,-0.004203086
0.13077946,-0.004154394
0.128902197,-0.004107831
0.126738682,-0.004064158
0.124890774,-0.004021178
0.122770227,-0.003980573
0.120811246,-0.003942979
0.118883923,-0.003905095
0.116897866,-0.003871034
0.114727087,-0.00383881
0.112706058,-0.003808269
0.110733718,-0.003778194
0.10894236,-0.003749571
0.106744647,-0.003724938
0.10477981,-0.003701406
0.102848694,-0.003678082
0.100617819,-0.003658788
0.098812707,-0.003638166
0.09681467,-0.003620181
0.09478417,-0.003602926
0.092829846,-0.003588568
0.09080404,-0.003574148
0.088725127,-0.003562359
0.086689025,-0.003551077
0.084712811,-0.003541056
0.082780764,-0.00353178
0.080825768,-0.003524509
0.078901917,-0.003516777
0.076890819,-0.003511983
0.074712433,-0.003507768
0.072843522,-0.00350573
0.070623718,-0.003505162
0.068882585,-0.003503781
0.066928893,-0.00350325
0.064608,-0.00350858
0.062710039,-0.003509428
0.060673859,-0.003514266
0.058727581,-0.003517809
0.056751408,-0.003525155
0.054746468,-0.003531203
0.052737348,-0.003539505
0.050879732,-0.00354786
0.048711333,-0.003558944
0.046798415,-0.003568807
0.044826131,-0.003580103
0.042988069,-0.003590864
0.040963955,-0.003604718
0.038799256,-0.003618738
0.036927272,-0.003633368
0.034741547,-0.003649177
0.032825563,-0.003665734
0.030973449,-0.003681235
0.028803477,-0.003699903
0.026710033,-0.003716607
0.02488995,-0.003735312
0.022855124,-0.0037542
0.020656019,-0.003775633
0.018729633,-0.003794328
0.016732711,-0.003815049
0.014842718,-0.003834563
0.012801976,-0.003856864
0.01077621,-0.003880382
0.008932967,-0.003898848
0.006770046,-0.003921989
0.005001337,-0.003943608
0.002661966,-0.00396713
0.000677081,-0.003990903
-0.001164232,-0.004014528
-0.003141592,-0.004037111
-0.005088729,-0.00405933
-0.007092295,-0.004083173
-0.009094218,-0.004107633
-0.011329993,-0.004132731
-0.013124225,-0.004155873
-0.015337234,-0.004181564
-0.017398771,-0.004206947
-0.019255046,-0.004232382
-0.02106786,-0.00425654
-0.023129232,-0.00428432
-0.025067993,-0.004309869
-0.027114801,-0.004339239
-0.029069766,-0.004364464
-0.031161156,-0.004394703
-0.033178929,-0.004422685
-0.035145205,-0.004452489
-0.037343398,-0.004482525
-0.039326027,-0.004512249
-0.041283842,-0.004541339
-0.043240383,-0.004571353
-0.045222048,-0.004601293
-0.047249958,-0.004632995
-0.04907367,-0.00466064
-0.051014867,-0.004692254
-0.053097229,-0.004721809
-0.055220772,-0.004753085
-0.056999601,-0.004781493
-0.059223283,-0.00481362
-0.061223432,-0.004842444
-0.063202485,-0.004870408
-0.065052807,-0.004899423
-0.067283891,-0.004929094
-0.069317803,-0.004957082
-0.07124453,-0.004985691
-0.07321649,-0.005013049
-0.075172476,-0.005041905
-0.077099554,-0.005067274
-0.079106376,-0.00509657
-0.081096597,-0.005123749
-0.083208732,-0.005152821
-0.08519762,-0.005179427
-0.087194853,-0.0052081
-0.089284465,-0.005236814
-0.091100037,-0.005265214
-0.09321969,-0.005294043
-0.095167451,-0.005324189
-0.097079813,-0.005352929
-0.09930262,-0.005384143
-0.101242013,-0.005413762
-0.10317228,-0.005444385
-0.105273142,-0.00547684
-0.107159883,-0.005507509
-0.109222472,-0.005540354
-0.1111174,-0.005572098
-0.113260046,-0.005604963
-0.115186661,-0.005637769
-0.117338806,-0.005672014
-0.119373553,-0.005705781
-0.121245906,-0.005737311
-0.123446651,-0.005772817
-0.125316441,-0.005805121
-0.127249002,-0.005838618
-0.129318401,-0.005871306
-0.131169423,-0.005904458
-0.133089066,-0.005937561
-0.135153353,-0.005971497
-0.137242541,-0.006005008
-0.139160097,-0.006037811
-0.141228363,-0.006071191
-0.143223688,-0.006104123
-0.145200759,-0.006134886
-0.147211298,-0.00616778
-0.149352714,-0.006198589
-0.151256636,-0.006228559
-0.153340057,-0.006258251
-0.155167133,-0.006286973
-0.1573378,-0.006314108
-0.159129009,-0.006339373
-0.161295116,-0.006365807
-0.163229287,-0.006388894
-0.165426046,-0.006411166
-0.167244986,-0.006432054
-0.169410691,-0.006451309
-0.171261787,-0.006468274
-0.173099145,-0.006481359
-0.1754383,-0.006499545
-0.17729488,-0.006509123
-0.179288998,-0.006520874
-0.181177795,-0.006528897
-0.183439672,-0.006538671
-0.185345784,-0.006542038
-0.187223524,-0.006547455
-0.189290449,-0.006549509
-0.191187426,-0.006551083
-0.193295985,-0.006550958
-0.19523713,-0.006549492
-0.197380945,-0.006545717
-0.199310809,-0.006541872
-0.201184228,-0.006535193
-0.203326955,-0.006529695
-0.205345824,-0.006520508
-0.207299441,-0.006511466
-0.209439397,-0.006500539
-0.211178824,-0.006488811
-0.213488415,-0.00647689
-0.215356037,-0.006462541
-0.21728909,-0.006447219
-0.219323963,-0.00643183
-0.22144413,-0.006416721
-0.223386467,-0.006402351
-0.225317508,-0.006385442
-0.22731787,-0.00637136
-0.229382366,-0.006357386
-0.231219545,-0.006345774
-0.233137876,-0.00633707
-0.235406533,-0.006334261
-0.237327814,-0.006334237
-0.239184991,-0.006339937
-0.241454631,-0.006353478
-0.243294448,-0.006374407
-0.24514474,-0.006403922
-0.247359782,-0.006446039
-0.249373212,-0.006496048
-0.251198232,-0.006558494
-0.25332728,-0.006631516
-0.255081832,-0.00671971
-0.257297993,-0.006820372
-0.259045243,-0.006931234
-0.261153758,-0.007056009
-0.263166875,-0.007193182
-0.265099376,-0.007340869
-0.267150134,-0.007500463
-0.269203663,-0.00767043
-0.271051884,-0.007851269
-0.273080975,-0.008041499
-0.27498129,-0.008240427
-0.277104229,-0.008447882
-0.279116809,-0.008664427
-0.281025887,-0.008886588
-0.282999426,-0.009118281
-0.28517735,-0.009355888
-0.287062526,-0.009600126
-0.289132446,-0.009849676
-0.290878713,-0.010104383
-0.293046534,-0.010365426
-0.29499042,-0.01063105
-0.29709959,-0.010902114
-0.297688961,-0.010999885
-0.297688961,-0.010999885
-0.296855003,-0.010574923
-0.295192719,-0.01011921
-0.292869776,-0.009676404
-0.290854692,-0.009250602
-0.289096326,-0.0088366
-0.286906064,-0.008430707
-0.285113662,-0.008034167
-0.28294313,-0.00764465
-0.281078726,-0.00726235
-0.278727949,-0.006882695
-0.276682228,-0.006512351
-0.275061131,-0.006150517
-0.273046017,-0.005790137
-0.270751476,-0.005433684
-0.268939257,-0.00508637
-0.266847044,-0.004740938
-0.264682949,-0.004400016
-0.262909114,-0.004067534
-0.26092115,-0.003737436
-0.258744925,-0.003413089
-0.257003695,-0.003097375
-0.255082071,-0.002784233
-0.252810985,-0.002474208
-0.250950813,-0.002173803
-0.248808339,-0.001877934
-0.246987686,-0.001591323
-0.244980648,-0.001308211
-0.243255347,-0.001037498
-0.241368607,-0.000802079
-0.241368607,-0.000802079
-0.241368607,-0.000802079
-0.241368607,-0.000802079
-0.241368607,-0.000802079
-0.241368607,-0.000802079
-0.241368607,-0.000802079
-0.241368607,-0.000802079
-0.226252422,0.000951886
-0.223740906,0.001218707
-0.221575856,0.001455618
-0.219229668,0.001661041
-0.217089459,0.001846105
-0.214982137,0.002014552
-0.212979123,0.002165805
-0.210880935,0.002300585
-0.208711237,0.002421962
-0.206652284,0.002524261
-0.204691216,0.00261118
-0.202928945,0.002684002
-0.200939402,0.00275
-0.198443323,0.002812552
-0.196293354,0.002860348
-0.194540411,0.002887203
-0.192493841,0.002902241
-0.190706372,0.002906729
-0.188530236,0.002908543
-0.186387539,0.002905181
-0.184186161,0.002897752
-0.182543188,0.002885347
-0.18054682,0.002872359
-0.178399205,0.002859265
-0.176648617,0.002842605
-0.174539,0.002826757
-0.172431931,0.002813473
-0.170464218,0.00279949
-0.16854012,0.002785211
-0.166556522,0.002772606
-0.164659113,0.002761168
-0.162830427,0.002748366
-0.16062513,0.002738055
-0.158679456,0.002727071
-0.156948894,0.002718342
-0.154992744,0.002722348
-0.152870789,0.002739374
-0.150698587,0.002752185
-0.148675278,0.002760087
-0.146656856,0.002763556
-0.144707724,0.002764957
-0.142694131,0.002776536
-0.140535936,0.002795016
-0.138742805,0.002804793
-0.136587769,0.002812582
-0.134619966,0.002817847
-0.132949322,0.002818597
-0.130729288,0.002821716
-0.128645554,0.002853967
-0.126656502,0.002899284
-0.124537013,0.002917431
-0.122485094,0.002930783
-0.120601863,0.002944644
-0.11845167,0.002959826
-0.116543218,0.002975008
-0.11458879,0.002990031
-0.11251732,0.003008622
-0.110562198,0.003025692
-0.108427353,0.003045344
-0.106464975,0.003062984
-0.10440053,0.003082321
-0.102224007,0.003101222
-0.100387685,0.003119124
-0.098671123,0.003134728
-0.096477345,0.003152621
-0.09464106,0.003168762
-0.092543468,0.003183102
-0.090505749,0.003194697
-0.088312738,0.00320641
-0.086320989,0.003214656
-0.084569432,0.003218476
-0.082527451,0.003218763
-0.080271967,0.00321794
-0.078389704,0.003209577
-0.076176412,0.003201288
-0.074296087,0.003184288
-0.072570309,0.003162617
-0.070417926,0.003139581
-0.068402968,0.003111679
-0.06631761,0.003080486
-0.064542197,0.003045927
-0.062460009,0.003009202
-0.060332034,0.002970728
-0.058415551,0.002929449
-0.056464855,0.002889213
-0.054340061,0.002849614
-0.052467875,0.002808211
-0.050590329,0.002768826
-0.048156168,0.002735012
-0.046419211,0.002698713
-0.044548862,0.002665782
-0.042388789,0.002636015
-0.040429402,0.002608881
-0.038454827,0.002584691
-0.036218069,0.002565483
-0.034556296,0.002545237
-0.03234604,0.002532084
-0.030831885,0.002517981
-0.028449336,0.00250988
-0.02637051,0.002502737
-0.024502235,0.002496316
-0.022353554,0.002493003
-0.020361058,0.002491585
-0.018456375,0.002489357
-0.016476592,0.002488356
-0.014359399,0.002488496
-0.012295172,0.002489503
-0.010396859,0.002486168
-0.008391374,0.002486253
-0.006312619,0.002484351
-0.00441133,0.002481804
-0.002435383,0.002478937
-0.000504034,0.002476273
0.001766231,0.002475502
0.003531052,0.002469288
0.005591015,0.00246228
0.00750487,0.002455999
0.009471824,0.002447953
0.011656148,0.002442099
0.013691089,0.00243165
0.0154674,0.002421916
0.017650729,0.002412342
0.019792357,0.002403013
0.021759946,0.002391803
0.023570498,0.002380561
0.025653996,0.002368839
0.027331751,0.002356056
0.029841227,0.00234743
0.03160445,0.002334698
0.033702791,0.002321958
0.035802092,0.00231223
0.037630048,0.002297233
0.039446898,0.002282071
0.041753795,0.00226864
0.043591801,0.002251043
0.045863863,0.002232255
0.047585577,0.002208082
0.049853198,0.00218399
0.051594589,0.002152166
0.053700782,0.002117213
0.055461716,0.00207412
0.05777669,0.002029631
0.05971092,0.00197529
0.061534617,0.001912945
0.063856736,0.001845084
0.065766752,0.001771861
0.067765623,0.001693071
0.069955871,0.001610261
0.071814194,0.001523738
0.073534615,0.001435084
0.07589487,0.001351652
0.077818088,0.001267023
0.079682879,0.001184617
0.081753731,0.001106857
0.083775625,0.001034522
0.085540377,0.000963083
0.087614097,0.00089952
0.089535005,0.000839515
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.091316126,0.000800394
0.165775865,-0.0000829
0.16764839,-0.0000913
0.169461548,-0.0000992
0.171822861,-0.000105599
0.173667565,-0.000112423
0.175780773,-0.000118327
0.177430838,-0.00012369
0.179798976,-0.000129018
0.181600094,-0.000133943
0.183902249,-0.0001376
0.185549945,-0.000142267
0.187962905,-0.000145373
0.189879984,-0.000148516
0.191681206,-0.000151448
0.193544999,-0.000153671
0.19574827,-0.000155678
0.197884828,-0.000157607
0.199464604,-0.000159045
