
,t,E,I,assortment
,3.7,-0.181702688336372,-2.94046406634152E-6,C
,3.8,-0.186796262860298,-3.00433998927474E-6,C
,3.9,-0.191736027598381,-3.05961957201362E-6,C
,4.0,-0.196686133742332,-3.12479003332555E-6,C
,4.1,-0.201718643307686,-3.19701991975307E-6,C
,4.2,-0.206695452332497,-3.26523859985173E-6,C
,4.3,-0.211680948734283,-3.33770550787449E-6,C
,4.4,-0.216671988368034,-3.4121167846024E-6,C
,4.5,-0.221681162714958,-3.47593054175377E-6,C
,4.6,-0.226706176996231,-3.54709196835756E-6,C
,4.7,-0.231758996844292,-3.64612275734544E-6,C
,4.8,-0.236765369772911,-3.72953293845057E-6,C
,4.9,-0.241709053516388,-3.79503658041358E-6,C
,5.0,-0.246684849262238,-3.86981712654233E-6,C
,5.1,-0.251643300056458,-3.96164180710912E-6,C
,5.2,-0.256664663553238,-4.06788429245353E-6,C
,5.3,-0.261663734912872,-4.1615404188633E-6,C
,5.4,-0.266735523939133,-4.25175251439214E-6,C
,5.5,-0.271692186594009,-4.33984491974115E-6,C
,5.6,-0.276674300432205,-4.42726165056229E-6,C
,5.7,-0.281727313995361,-4.5234183780849E-6,C
,5.8,-0.286717295646667,-4.61311126127839E-6,C
,5.9,-0.291781038045883,-4.70359576866031E-6,C
,6.0,-0.296730905771255,-4.79094544425607E-6,C
,6.1,-0.301714211702347,-4.87889675423503E-6,C
,6.2,-0.306689649820328,-4.96920524165034E-6,C
,6.3,-0.311688661575317,-5.0689266063273E-6,C
,6.4,-0.316703826189041,-5.16995089128613E-6,C
,6.5,-0.321793735027313,-5.28348376974463E-6,C
,6.6,-0.32672306895256,-5.3781964816153E-6,C
,6.7,-0.331734299659729,-5.47642167657614E-6,C
,6.8,-0.336687445640564,-5.56568009778857E-6,C
,6.9,-0.341678977012634,-5.65842399373651E-6,C
,7.0,-0.346717685461044,-5.76670421287417E-6,C
,7.1,-0.351748049259186,-5.87667711079121E-6,C
,7.2,-0.356720149517059,-5.95864793285728E-6,C
,7.3,-0.36171367764473,-6.02478580549359E-6,C
,7.4,-0.366663187742233,-6.09878171235323E-6,C
,7.5,-0.371722489595413,-6.19614729657769E-6,C
,7.6,-0.376681506633759,-6.29262020811439E-6,C
,7.7,-0.38170850276947,-6.39854045584798E-6,C
,7.8,-0.386772811412811,-6.5035535953939E-6,C
,7.9,-0.3917256295681,-6.60442747175694E-6,C
,8.0,-0.39668995141983,-6.70801382511854E-6,C
,8.1,-0.401693493127823,-6.82052643969655E-6,C
,8.2,-0.40676674246788,-6.93304091691971E-6,C
,8.3,-0.411735504865646,-7.039291318506E-6,C
,8.4,-0.416666299104691,-7.15001719072461E-6,C
,8.5,-0.421713292598724,-7.26159708574414E-6,C
,8.6,-0.426725208759308,-7.37879937514663E-6,C
,8.7,-0.431657522916794,-7.48883606866002E-6,C
,8.8,-0.436709403991699,-7.63695687055588E-6,C
,8.9,-0.441772162914276,-7.7966982498765E-6,C
,9.0,-0.446736633777618,-7.93869234621525E-6,C
,9.1,-0.451730370521545,-8.06474592536688E-6,C
,9.2,-0.456682950258255,-8.19228962063789E-6,C
,9.3,-0.461716771125793,-8.31497646868229E-6,C
,9.4,-0.466687560081482,-8.4137199446559E-6,C
,9.5,-0.471681743860245,-8.52134265005589E-6,C
,9.6,-0.476668208837509,-8.63848067820072E-6,C
,9.7,-0.481716603040695,-8.77638161182404E-6,C
,9.8,-0.486713826656342,-8.93435627222061E-6,C
,9.9,-0.49170196056366,-9.09992028027773E-6,C
,10.0,-0.496682852506638,-9.2843621969223E-6,C
,10.1,-0.498083621263504,-5.63977519050241E-6,A
,10.2,-0.493059694766998,-4.46135643869638E-6,A
,10.3,-0.48821946978569,-3.80864087492228E-6,A
,10.4,-0.483073115348816,-3.29751428216696E-6,A
,10.5,-0.478185027837753,-2.89412355050445E-6,A
,10.6,-0.473094999790192,-2.55026621744037E-6,A
,10.7,-0.468111366033554,-2.2560867946595E-6,A
,10.8,-0.463169366121292,-2.00252095237374E-6,A
,10.9,-0.458045065402985,-1.76073971670121E-6,A
,11.0,-0.453205615282059,-1.55738077592105E-6,A
,11.1,-0.448123902082443,-1.35388248600066E-6,A
,11.2,-0.443049073219299,-1.15497945807874E-6,A
,11.3,-0.438283920288086,-9.8473543766886E-7,A
,11.4,-0.433145195245743,-8.05624295026064E-7,A
,11.5,-0.428206413984299,-6.48861343506724E-7,A
,11.6,-0.42316335439682,-5.0028640544042E-7,A
,11.7,-0.41818442940712,-3.62289400072768E-7,A
,11.8,-0.413134306669235,-2.31071404414251E-7,A
,11.9,-0.408141046762466,-1.10392102214973E-7,A
,12.0,-0.403066962957382,8.8068609329639E-9,A
,12.1,-0.398156493902206,1.14209433377255E-7,A
,12.2,-0.393096745014191,2.26427349844016E-7,A
,12.3,-0.388076275587082,3.27651767292991E-7,A
,12.4,-0.383291810750961,4.15931630413979E-7,A
,12.5,-0.378109365701675,5.26762800291181E-7,A
,12.6,-0.37312650680542,6.19088474195451E-7,A
,12.7,-0.368217080831528,7.07922736182809E-7,A
,12.8,-0.363195955753326,7.94276245869696E-7,A
,12.9,-0.358183145523071,8.89155897311866E-7,A
,13.0,-0.353080332279205,9.79602569714189E-7,A
,13.1,-0.348072350025177,1.06140365824103E-6,A
,13.2,-0.343185991048813,1.13773217890412E-6,A
,13.3,-0.33817058801651,1.2192492140457E-6,A
,13.4,-0.333064615726471,1.3031167909503E-6,A
,13.5,-0.328151553869247,1.37546635232866E-6,A
,13.6,-0.323157846927643,1.44651893060654E-6,A
,13.7,-0.318115293979645,1.52657018043101E-6,A
,13.8,-0.313110888004303,1.60235457587987E-6,A
,13.9,-0.308085590600967,1.6712851356715E-6,A
,14.0,-0.303089290857315,1.74366123974323E-6,A
,14.1,-0.298206239938736,1.80529768113047E-6,A
,14.2,-0.293089717626572,1.88138615339994E-6,A
,14.3,-0.2881178855896,1.94925873074681E-6,A
,14.4,-0.283080279827118,2.01702932827175E-6,A
,14.5,-0.278139799833298,2.08188104443252E-6,A
,14.6,-0.273094773292542,2.15656845830381E-6,A
,14.7,-0.268188416957855,2.21679313108325E-6,A
,14.8,-0.263079822063446,2.29037133976817E-6,A
,14.9,-0.258122563362122,2.35346029512584E-6,A
,15.0,-0.253130733966827,2.41790991276503E-6,A
,15.1,-0.248126640915871,2.47783539816737E-6,A
,15.2,-0.243135288357735,2.53298413008451E-6,A
,15.3,-0.238109961152077,2.599609317258E-6,A
,15.4,-0.233082145452499,2.65525351278484E-6,A
,15.5,-0.228186771273613,2.70337634719908E-6,A
,15.6,-0.223142266273499,2.76349973864853E-6,A
,15.7,-0.217971697449684,2.82501941546798E-6,A
,15.8,-0.213225498795509,2.86442739889026E-6,A
,15.9,-0.208180889487267,2.91462964378297E-6,A
,16.0,-0.203109875321388,2.96759721823037E-6,A
,16.1,-0.197943493723869,3.02323023788631E-6,A
,16.2,-0.193126186728477,3.05751292034984E-6,A
,16.3,-0.188128352165222,3.10213328339159E-6,A
,16.4,-0.183068543672562,3.14504327252507E-6,A
,16.5,-0.178130894899368,3.17769683897495E-6,A
,16.6,-0.17310556769371,3.21405194699764E-6,A
,16.7,-0.16806860268116,3.24943382292986E-6,A
,16.8,-0.163101062178612,3.27761447988451E-6,A
,16.9,-0.158155202865601,3.3106196206063E-6,A
,17.0,-0.153097197413445,3.35083901882172E-6,A
,17.1,-0.148033857345581,3.37982969358563E-6,A
,17.2,-0.143112063407898,3.40397818945348E-6,A
,17.3,-0.138152465224266,3.42931877821684E-6,A
,17.4,-0.133064821362495,3.46498866565526E-6,A
,17.5,-0.128047421574593,3.48802306689322E-6,A
,17.6,-0.123119376599789,3.51131660863757E-6,A
,17.7,-0.118139736354351,3.53952962905169E-6,A
,17.8,-0.113083638250828,3.56790283694863E-6,A
,17.9,-0.107958160340786,3.60243278555572E-6,A
,18.0,-0.103078782558441,3.62244504503906E-6,A
,18.1,-0.0980918705463409,3.64811043255031E-6,A
,18.2,-0.0931368246674538,3.67636256851256E-6,A
,18.3,-0.0881311297416687,3.70539422146976E-6,A
,18.4,-0.0831191316246986,3.73326009139419E-6,A
,18.5,-0.0780330523848534,3.77062847837806E-6,A
,18.6,-0.0731171146035194,3.79528477787971E-6,A
,18.7,-0.0680236145853996,3.83005547337234E-6,A
,18.8,-0.0630176290869713,3.85761586949229E-6,A
,18.9,-0.0581277422606945,3.8910296279937E-6,A
,19.0,-0.0531440712511539,3.92223941162229E-6,A
,19.1,-0.0479921214282513,3.95875750109553E-6,A
,19.2,-0.043054174631834,3.99080850183964E-6,A
,19.3,-0.0380619280040264,4.02391515672207E-6,A
,19.4,-0.0330434590578079,4.06491942703724E-6,A
,19.5,-0.0281034875661135,4.0879319421947E-6,A
,19.6,-0.0230798199772835,4.12632897496223E-6,A
,19.7,-0.0180251020938158,4.1665262542665E-6,A
,19.8,-0.0130635024979711,4.19722916558385E-6,A
,19.9,-0.00802925601601601,4.23378264531493E-6,A
,20.0,-0.00302042998373508,4.26642736420035E-6,A

