
,t,E,I,assortment
,25.0,0.498979657888412,0.000159752771258354,A
,25.1,0.49953430891037,0.000158863872289658,C
,25.2,0.49745699763298,0.000158257529139519,C
,25.3,0.495500385761261,0.00015778660774231,C
,25.4,0.493495345115662,0.000157328113913536,C
,25.5,0.491498112678528,0.000156889423727989,C
,25.6,0.489440768957138,0.000156460955739021,C
,25.7,0.487503290176392,0.000156087517738342,C
,25.8,0.485509693622589,0.000155714109539986,C
,25.9,0.483474403619766,0.000155295580625534,C
,26.0,0.481526494026184,0.000154972195625305,C
,26.1,0.4795081615448,0.000154577672481537,C
,26.2,0.477530866861343,0.000154232770204544,C
,26.3,0.475478500127792,0.000153846204280853,C
,26.4,0.473473370075226,0.000153495877981186,C
,26.5,0.471501082181931,0.000153138965368271,C
,26.6,0.469541072845459,0.000152838364243507,C
,26.7,0.467519640922546,0.000152476370334625,C
,26.8,0.465463101863861,0.000152121335268021,C
,26.9,0.463525325059891,0.000151794373989105,C
,27.0,0.461565524339676,0.000151502102613449,C
,27.1,0.459569424390793,0.000151182129979134,C
,27.2,0.457606047391891,0.000150910943746567,C
,27.3,0.45551609992981,0.000150540590286255,C
,27.4,0.453528970479965,0.000150232270359993,C
,27.5,0.451535761356354,0.000149927452206612,C
,27.6,0.449527740478516,0.000149609267711639,C
,27.7,0.447676867246628,0.000149384170770645,C
,27.8,0.445489823818207,0.000148983359336853,C
,27.9,0.443485289812088,0.000148665890097618,C
,28.0,0.441520631313324,0.000148395985364914,C
,28.1,0.439526975154877,0.000148091360926628,C
,28.2,0.43751385807991,0.000147794529795647,C
,28.3,0.435674339532852,0.000147576689720154,C
,28.4,0.433542817831039,0.000147221773862839,C
,28.5,0.431589365005493,0.000146952167153358,C
,28.6,0.429503262042999,0.000146633803844452,C
,28.7,0.427464306354523,0.0001463253647089,C
,28.8,0.425505697727203,0.000146019577980042,C
,28.9,0.423569142818451,0.000145753055810928,C
,29.0,0.421565800905228,0.000145546466112137,C
,29.1,0.41952708363533,0.000145230248570442,C
,29.2,0.417497187852859,0.000144934773445129,C
,29.3,0.415457218885422,0.000144641995429993,C
,29.4,0.413483500480652,0.000144411846995354,C
,29.5,0.411516398191452,0.000144132763147354,C
,29.6,0.409590303897858,0.000143905475735664,C
,29.7,0.407597482204437,0.000143619671463966,C
,29.8,0.405495285987854,0.000143308848142624,C
,29.9,0.403539478778839,0.00014306814968586,C
,30.0,0.401462495326996,0.000142777755856514,C
,30.1,0.399542689323425,0.000142546802759171,C
,30.2,0.39740127325058,0.000142198845744133,C
,30.3,0.395496517419815,0.000141982913017273,C
,30.4,0.393544912338257,0.000141773492097855,C
,30.5,0.391540259122849,0.000141491964459419,C
,30.6,0.389535874128342,0.000141248464584351,C
,30.7,0.387393206357956,0.00014092019200325,C
,30.8,0.385579645633698,0.00014076167345047,C
,30.9,0.383548229932785,0.000140525475144386,C
,31.0,0.381535649299622,0.000140247032046318,C
,31.1,0.379500418901443,0.00013997520506382,C
,31.2,0.377542644739151,0.000139750868082047,C
,31.3,0.37545907497406,0.000139483004808426,C
,31.4,0.373609125614166,0.000139318510890007,C
,31.5,0.371563494205475,0.000139047846198082,C
,31.6,0.369543135166168,0.000138785809278488,C
,31.7,0.367506444454193,0.000138505220413208,C
,31.8,0.365497559309006,0.000138274192810059,C
,31.9,0.363486617803574,0.000138027831912041,C
,32.0,0.361606866121292,0.000137872919440269,C
,32.1,0.359523683786392,0.000137584879994392,C
,32.2,0.357572108507156,0.000137380853295326,C
,32.3,0.355525940656662,0.000137090966105461,C
,32.4,0.353513896465302,0.00013686914741993,C
,32.5,0.351498186588287,0.000136629864573479,C
,32.6,0.34952974319458,0.000136430114507675,C
,32.7,0.34748911857605,0.000136161252856255,C
,32.8,0.345528334379196,0.000135973662137985,C
,32.9,0.343486815690994,0.000135702610015869,C
,33.0,0.341502517461777,0.000135489046573639,C
,33.1,0.339621216058731,0.000135335475206375,C
,33.2,0.337482184171677,0.00013503734767437,C
,33.3,0.33546245098114,0.000134816780686378,C
,33.4,0.33343306183815,0.000134574979543686,C
,33.5,0.331502795219421,0.000134386882185936,C
,33.6,0.329393267631531,0.000134125337004662,C
,33.7,0.327509433031082,0.000133948013186455,C
,33.8,0.325466841459274,0.000133714184165001,C
,33.9,0.323488533496857,0.000133520349860191,C
,34.0,0.321576982736588,0.000133350938558578,C
,34.1,0.319508612155914,0.000133111372590065,C
,34.2,0.317589342594147,0.000132927313446999,C
,34.3,0.315508484840393,0.000132665529847145,C
,34.4,0.313499540090561,0.000132461994886398,C
,34.5,0.311543703079224,0.000132265284657478,C
,34.6,0.309582024812698,0.000132082238793373,C
,34.7,0.307465732097626,0.000131800219416618,C
,34.8,0.305507361888885,0.000131637632846832,C
,34.9,0.303622961044312,0.000131488844752312,C
,35.0,0.301509946584702,0.000131215944886208,C
,35.1,0.299510687589645,0.000131012111902237,C
,35.2,0.297558903694153,0.000130818337202072,C
,35.3,0.295525193214417,0.000130601719021797,C
,35.4,0.293599337339401,0.000130415007472038,C
,35.5,0.291545182466507,0.000130202516913414,C
,35.6,0.289565205574036,0.000130012109875679,C
,35.7,0.287452131509781,0.000129759579896927,C
,35.8,0.285514950752258,0.000129593715071678,C
,35.9,0.283536732196808,0.000129389360547066,C
,36.0,0.28155842423439,0.000129213258624077,C
,36.1,0.279454380273819,0.000128950104117393,C
,36.2,0.277516394853592,0.000128762438893318,C
,36.3,0.275471180677414,0.000128559693694115,C
,36.4,0.273568958044052,0.000128407299518585,C
,36.5,0.271511405706406,0.000128160670399666,C
,36.6,0.269586026668549,0.000128014653921127,C
,36.7,0.267437726259232,0.000127724230289459,C
,36.8,0.265530735254288,0.000127598956227303,C
,36.9,0.263523787260056,0.00012736102938652,C
,37.0,0.261593729257584,0.000127191543579102,C
,37.1,0.259479850530624,0.000126960709691048,C
,37.2,0.25751593708992,0.000126786723732948,C
,37.3,0.255447447299957,0.000126525536179543,C
,37.4,0.253427177667618,0.000126296430826187,C
,37.5,0.251478254795074,0.000126138642430305,C
,37.6,0.249501183629036,0.000125947192311287,C
,37.7,0.247634783387184,0.000125814765691757,C
,37.8,0.24543234705925,0.000125489294528961,C
,37.9,0.243507891893387,0.000125336408615112,C
,38.0,0.241527020931244,0.000125142395496368,C
,38.1,0.239514663815498,0.000124913550913334,C
,38.2,0.23746819794178,0.00012464340031147,C
,38.3,0.235543414950371,0.000124496601521969,C
,38.4,0.233568862080574,0.000124300435185432,C
,38.5,0.231543332338333,0.000124057874083519,C
,38.6,0.229506343603134,0.000123846016824245,C
,38.7,0.22746117413044,0.000123569369316101,C
,38.8,0.225478857755661,0.000123353898525238,C
,38.9,0.223537757992744,0.000123146198689938,C
,39.0,0.221534758806229,0.00012293615937233,C
,39.1,0.219518736004829,0.000122686229646206,C
,39.2,0.217506587505341,0.000122441351413727,C
,39.3,0.215500861406326,0.000122184216976166,C
,39.4,0.213549926877022,0.000121958240866661,C
,39.5,0.211505830287933,0.000121671825647354,C
,39.6,0.209502950310707,0.000121448062360287,C
,39.7,0.207462966442108,0.000121148876845837,C
,39.8,0.20552770793438,0.000120937831699848,C
,39.9,0.203517228364944,0.000120638333261013,C
,40.0,0.201501473784447,0.000120377376675606,C
,40.1,0.199551627039909,0.000120113603770733,C
,40.2,0.197479128837585,0.000119783364236355,C
,40.3,0.195563316345215,0.000119543455541134,C
,40.4,0.193508103489876,0.000119211375713348,C
,40.5,0.191519051790237,0.000118887454271317,C
,40.6,0.189568713307381,0.00011859655380249,C
,40.7,0.187481969594955,0.00011822260171175,C
,40.8,0.185545369982719,0.000117892555892467,C
,40.9,0.183530673384666,0.000117528907954693,C
,41.0,0.181462153792381,0.000117107167840004,C
,41.1,0.179462432861328,0.000116743296384811,C
,41.2,0.177596762776375,0.000116388462483883,C
,41.3,0.175585031509399,0.00011594669520855,C
,41.4,0.173484236001968,0.000115486495196819,C
,41.5,0.17148420214653,0.000115053854882717,C
,41.6,0.169533044099808,0.00011456798017025,C
,41.7,0.16753451526165,0.000114116251468658,C
,41.8,0.165564566850662,0.000113632939755917,C
,41.9,0.16351543366909,0.000113081142306328,C
,42.0,0.161500200629234,0.000112505286931992,C
,42.1,0.159546732902527,0.000111990489065647,C
,42.2,0.157558098435402,0.000111382387578487,C
,42.3,0.155548825860023,0.00011075235158205,C
,42.4,0.153594166040421,0.000110118791460991,C
,42.5,0.15146866440773,0.000109386183321476,C
,42.6,0.149439454078674,0.000108637854456902,C
,42.7,0.147523462772369,0.000107950806617737,C
,42.8,0.145450115203857,0.000107128329575062,C
,42.9,0.143600672483444,0.000106420092284679,C
,43.0,0.141594499349594,0.00010559269785881,C
,43.1,0.139575481414795,0.000104715786874294,C
,43.2,0.137617692351341,0.000103813350200653,C
,43.3,0.135554313659668,0.000102867096662521,C
,43.4,0.133532494306564,0.000101876646280289,C
,43.5,0.131530895829201,0.00010087213665247,C
,43.6,0.129529401659966,9.98340994119644E-5,C
,43.7,0.127591818571091,9.87901836633682E-5,C
,43.8,0.125567570328712,9.76558700203896E-5,C
,43.9,0.123590856790543,9.65252965688705E-5,C
,44.0,0.121545374393463,9.52994078397751E-5,C
,44.1,0.119640670716763,9.41319316625595E-5,C
,44.2,0.117676734924316,9.29312780499458E-5,C
,44.3,0.115670949220657,9.16585326194763E-5,C
,44.4,0.113519623875618,9.01259332895279E-5,C
,44.5,0.111623406410217,8.8845431804657E-5,C
,44.6,0.109691604971886,8.74657705426216E-5,C
,44.7,0.107581600546837,8.59661251306534E-5,C
,44.8,0.10553452372551,8.44877734780312E-5,C
,44.9,0.103536762297153,8.30003991723061E-5,C
,45.0,0.101586572825909,8.14906805753708E-5,C
,45.1,0.0996419489383698,8.00001621246338E-5,C
,45.2,0.0996419489383698,8.00001621246338E-5,C
,45.3,0.0996419489383698,8.00001621246338E-5,C
,45.4,0.0935899987816811,7.45007023215294E-5,C
,45.5,0.0916354209184647,7.29773342609406E-5,C
,45.6,0.089529886841774,7.13503435254097E-5,C
,45.7,0.087565615773201,6.96485564112663E-5,C
,45.8,0.0854258239269257,6.79513588547707E-5,C
,45.9,0.083543948829174,6.62622228264809E-5,C
,46.0,0.0816074460744858,6.45436123013496E-5,C
,46.1,0.0795041173696518,6.28218278288841E-5,C
,46.2,0.0775622054934502,6.11165463924408E-5,C
,46.3,0.0754644721746445,5.93772791326046E-5,C
,46.4,0.07355897128582,5.76500929892063E-5,C
,46.5,0.0715274065732956,5.59480525553226E-5,C
,46.6,0.0694999322295189,5.42244873940945E-5,C
,46.7,0.067462831735611,5.25218062102795E-5,C
,46.8,0.0654854848980904,5.08194640278816E-5,C
,46.9,0.0637126341462135,4.92852106690407E-5,C
,47.0,0.0616075731813908,4.7448243945837E-5,C
,47.1,0.0595314502716064,4.58151027560234E-5,C
,47.2,0.0575701780617237,4.41755801439285E-5,C
,47.3,0.0556139126420021,4.25821356475353E-5,C
,47.4,0.0534846037626266,4.09780479967594E-5,C
,47.5,0.0514921881258488,3.94367203116417E-5,C
,47.6,0.0495606735348701,3.78800444304943E-5,C
,47.7,0.0474466793239117,3.63754518330097E-5,C
,47.8,0.0456216149032116,3.49030308425426E-5,C
,47.9,0.0435754768550396,3.34561727941036E-5,C
,48.0,0.0416549555957317,3.20427529513836E-5,C
,48.1,0.0395627878606319,3.06537095457315E-5,C
,48.2,0.0375000052154064,2.92932000011206E-5,C
,48.3,0.0355389267206192,2.79894340783358E-5,C
,48.4,0.0335130393505096,2.66880039125681E-5,C
,48.5,0.0315974093973637,2.54504010081291E-5,C
,48.6,0.0295854825526476,2.42412462830544E-5,C
,48.7,0.0275529008358717,2.3059131577611E-5,C
,48.8,0.0255925301462412,2.19214390963316E-5,C
,48.9,0.0235477183014154,2.08163764327765E-5,C
,49.0,0.0215694718062878,1.97503603994846E-5,C
,49.1,0.0195660162717104,1.87200754880905E-5,C
,49.2,0.0175813436508179,1.77196227014065E-5,C
,49.3,0.0155739728361368,1.67585294693708E-5,C
,49.4,0.0136392824351788,1.58329773694277E-5,C
,49.5,0.0116195250302553,1.49411410093307E-5,C
,49.6,0.00962351076304913,1.4078676700592E-5,C
,49.7,0.0075559401884675,1.32507858797908E-5,C
,49.8,0.00560968508943915,1.24643035233021E-5,C
,49.9,0.00365306693129241,1.16996113210917E-5,C
,50.0,0.00161283300258219,1.09657850116491E-5,C

