;content of C:\Users\Bruker\AppData\Local\Temp\92fetmp-49747219.raw - (Diffrac Plus V4 file)
_FILEVERSION = 3
_SAMPLE = Commander Sample ID
_+SAMPLE
_USER = Lab Manager
_GONIOMETER_CODE = 21
_STAGE_CODE = 4
; Goniometer : D8 theta/theta, stage : Open eulerian craddle
_SAMPLE_CHANGER_CODE = 0
_ATTACHMENTS_CODE = 0
_GONIOMETER_RADIUS = 415
_MONOCHROMATOR = 0
; Incident beam monochromator : None
_BETA_FILTER = N
_ANALYZER_CODE = 0
; Received beam analyzer : None
_DATEMEASURED = 09-Dec-2020 14:53:21
_RUNTIME = 12.37992
_WL_UNIT = A
_WL1 = 1.5406
_WL2 = 1.54439
_WL3 = 1.39222
_WLRATIO = 0.5
_ANODE = Cu
_V4_INF_USER = Lab Manager
_V4_INF_SAMPLEID = Commander Sample ID
_V4_INF_CREATOR = V5Converter
_V4_INF_CREATOR_VERSION = 3.3.47.0
_V4_INF_SUBSTRATE = Si (no database)
_V4_INF_LAYER = Si (no database)

; Data for range 1
_DRIVE = COUPLED
_STEPTIME = 76.8
_STEPSIZE = 0.02026
_STEPMODE = C
_START = 20
_THETA = 10
_2THETA = 20
_KHI = -0.45
_PHI = 0
_X = -13.384
_Y = 0
_Z = 0.674
_DETECTORSLIT = out
_AUX2 = 0
_TIMESTARTED = 0
_KV = 40
_MA = 40
_RANGE_WL = 1.5406
_3DPLANE = 0
_V4_PSD2THETA = 9999
_V4_PSDCHANNEL1 = 0
_V4_PSDAPERTURE = 2.083855
_V4_PSDTYPE = 5
_V4_PSDFIXED = 0
_V4_COUNTERS_MASK = 1
_V4_DRIVES_MASK = 0
_V4_ENCODERS_MASK = 0
_2THETACOUNTS = 1
; 2THETA	Cnt2_D1	
42.468009	7.000000	
42.488268	14.000000	
42.508528	6.000000	
42.528788	5.000000	
42.549047	5.000000	
42.569307	6.000000	
42.589567	5.000000	
42.609827	11.000000	
42.630086	8.000000	
42.650346	2.000000	
42.670606	5.000000	
42.690865	6.000000	
42.711125	13.000000	
42.731385	9.000000	
42.751644	10.000000	
42.771904	7.000000	
42.792164	3.000000	
42.812424	12.000000	
42.832683	6.000000	
42.852943	10.000000	
42.873203	5.000000	
42.893462	7.000000	
42.913722	9.000000	
42.933982	7.000000	
42.954241	13.000000	
42.974501	4.000000	
42.994761	8.000000	
43.015021	10.000000	
43.035280	9.000000	
43.055540	3.000000	
43.075800	8.000000	
43.096059	6.000000	
43.116319	10.000000	
43.136579	4.000000	
43.156838	6.000000	
43.177098	8.000000	
43.197358	12.000000	
43.217618	9.000000	
43.237877	8.000000	
43.258137	9.000000	
43.278397	12.000000	
43.298656	8.000000	
43.318916	4.000000	
43.339176	7.000000	
43.359435	9.000000	
43.379695	7.000000	
43.399955	4.000000	
43.420215	6.000000	
43.440474	7.000000	
43.460734	5.000000	
43.480994	8.000000	
43.501253	6.000000	
43.521513	10.000000	
43.541773	6.000000	
43.562033	9.000000	
43.582292	11.000000	
43.602552	5.000000	
43.622812	8.000000	
43.643071	7.000000	
43.663331	7.000000	
43.683591	4.000000	
43.703850	7.000000	
43.724110	8.000000	
43.744370	13.000000	
43.764630	5.000000	
43.784889	10.000000	
43.805149	7.000000	
43.825409	7.000000	
43.845668	9.000000	
43.865928	7.000000	
43.886188	7.000000	
43.906447	10.000000	
43.926707	5.000000	
43.946967	7.000000	
43.967227	10.000000	
43.987486	8.000000	
44.007746	6.000000	
44.028006	4.000000	
44.048265	9.000000	
44.068525	5.000000	
44.088785	8.000000	
44.109044	11.000000	
44.129304	9.000000	
44.149564	7.000000	
44.169824	12.000000	
44.190083	8.000000	
44.210343	9.000000	
44.230603	9.000000	
44.250862	10.000000	
44.271122	6.000000	
44.291382	12.000000	
44.311641	12.000000	
44.331901	12.000000	
44.352161	5.000000	
44.372421	7.000000	
44.392680	15.000000	
44.412940	6.000000	
44.433200	9.000000	
44.453459	14.000000	
44.473719	8.000000	
44.493979	12.000000	
44.514238	13.000000	
44.534498	11.000000	
44.554758	16.000000	
44.575018	11.000000	
44.595277	7.000000	
44.615537	9.000000	
44.635797	13.000000	
44.656056	13.000000	
44.676316	12.000000	
44.696576	11.000000	
44.716835	14.000000	
44.737095	12.000000	
44.757355	16.000000	
44.777615	16.000000	
44.797874	14.000000	
44.818134	22.000000	
44.838394	17.000000	
44.858653	29.000000	
44.878913	19.000000	
44.899173	19.000000	
44.919432	18.000000	
44.939692	19.000000	
44.959952	21.000000	
44.980212	23.000000	
45.000471	19.000000	
45.020731	23.000000	
45.040991	32.000000	
45.061250	38.000000	
45.081510	22.000000	
45.101770	30.000000	
45.122029	29.000000	
45.142289	31.000000	
45.162549	48.000000	
45.182809	24.000000	
45.203068	29.000000	
45.223328	42.000000	
45.243588	34.000000	
45.263847	37.000000	
45.284107	29.000000	
45.304367	36.000000	
45.324627	19.000000	
45.344886	36.000000	
45.365146	33.000000	
45.385406	40.000000	
45.405665	32.000000	
45.425925	26.000000	
45.446185	27.000000	
45.466444	27.000000	
45.486704	24.000000	
45.506964	28.000000	
45.527224	24.000000	
45.547483	31.000000	
45.567743	22.000000	
45.588003	21.000000	
45.608262	19.000000	
45.628522	19.000000	
45.648782	21.000000	
45.669041	22.000000	
45.689301	18.000000	
45.709561	22.000000	
45.729821	17.000000	
45.750080	21.000000	
45.770340	17.000000	
45.790600	19.000000	
45.810859	19.000000	
45.831119	19.000000	
45.851379	14.000000	
45.871638	22.000000	
45.891898	17.000000	
45.912158	12.000000	
45.932418	15.000000	
45.952677	23.000000	
45.972937	13.000000	
45.993197	15.000000	
46.013456	14.000000	
46.033716	19.000000	
46.053976	18.000000	
46.074235	22.000000	
46.094495	18.000000	
46.114755	13.000000	
46.135015	35.000000	
46.155274	38.000000	
46.175534	38.000000	
46.195794	29.000000	
46.216053	47.000000	
46.236313	51.000000	
46.256573	65.000000	
46.276832	96.000000	
46.297092	108.000000	
46.317352	151.000000	
46.337612	171.000000	
46.357871	243.000000	
46.378131	239.000000	
46.398391	310.000000	
46.418650	302.000000	
46.438910	309.000000	
46.459170	295.000000	
46.479429	317.000000	
46.499689	291.000000	
46.519949	264.000000	
46.540209	209.000000	
46.560468	239.000000	
46.580728	196.000000	
46.600988	147.000000	
46.621247	120.000000	
46.641507	101.000000	
46.661767	89.000000	
46.682026	71.000000	
46.702286	47.000000	
46.722546	47.000000	
46.742806	35.000000	
46.763065	23.000000	
46.783325	22.000000	
46.803585	26.000000	
46.823844	12.000000	
46.844104	18.000000	
46.864364	18.000000	
46.884623	13.000000	
46.904883	13.000000	
46.925143	12.000000	
46.945403	11.000000	
46.965662	9.000000	
46.985922	18.000000	
47.006182	13.000000	
47.026441	7.000000	
47.046701	17.000000	
47.066961	13.000000	
47.087221	14.000000	
47.107480	6.000000	
47.127740	2.000000	
47.148000	4.000000	
47.168259	11.000000	
47.188519	3.000000	
47.208779	9.000000	
47.229038	8.000000	
47.249298	9.000000	
47.269558	10.000000	
47.289818	7.000000	
47.310077	11.000000	
47.330337	10.000000	
47.350597	9.000000	
47.370856	9.000000	
47.391116	6.000000	
47.411376	5.000000	
47.431635	9.000000	
47.451895	11.000000	
47.472155	11.000000	
47.492415	8.000000	
47.512674	10.000000	
47.532934	13.000000	
47.553194	5.000000	
47.573453	5.000000	
47.593713	6.000000	
47.613973	1.000000	
47.634232	6.000000	
47.654492	5.000000	
47.674752	6.000000	
47.695012	7.000000	
47.715271	9.000000	
47.735531	5.000000	
47.755791	6.000000	
47.776050	7.000000	
47.796310	8.000000	
47.816570	8.000000	
47.836829	7.000000	
47.857089	7.000000	
47.877349	13.000000	
47.897609	5.000000	
47.917868	7.000000	
47.938128	7.000000	
47.958388	7.000000	
47.978647	6.000000	
47.998907	4.000000	
48.019167	11.000000	
48.039426	8.000000	
48.059686	7.000000	
48.079946	3.000000	
48.100206	8.000000	
48.120465	7.000000	
48.140725	10.000000	
48.160985	5.000000	
48.181244	8.000000	
48.201504	3.000000	
48.221764	5.000000	
48.242023	10.000000	
48.262283	1.000000	
48.282543	5.000000	
48.302803	5.000000	
48.323062	3.000000	
48.343322	7.000000	
48.363582	4.000000	
48.383841	5.000000	
48.404101	3.000000	
48.424361	4.000000	
48.444620	5.000000	
48.464880	10.000000	
48.485140	7.000000	
48.505400	6.000000	
48.525659	10.000000	
48.545919	7.000000	
48.566179	6.000000	
48.586438	4.000000	
48.606698	3.000000	
48.626958	6.000000	
48.647218	9.000000	
48.667477	5.000000	
48.687737	9.000000	
48.707997	7.000000	
48.728256	13.000000	
48.748516	5.000000	
48.768776	9.000000	
48.789035	5.000000	
48.809295	12.000000	
48.829555	8.000000	
48.849815	4.000000	
48.870074	5.000000	
48.890334	3.000000	
48.910594	8.000000	
48.930853	7.000000	
48.951113	6.000000	
48.971373	10.000000	
48.991632	5.000000	
49.011892	7.000000	
49.032152	4.000000	
49.052412	4.000000	
49.072671	4.000000	
49.092931	11.000000	
49.113191	3.000000	
49.133450	8.000000	
49.153710	7.000000	
49.173970	6.000000	
49.194229	7.000000	
49.214489	2.000000	
49.234749	4.000000	
49.255009	6.000000	
49.275268	7.000000	
49.295528	8.000000	
49.315788	8.000000	
49.336047	9.000000	
49.356307	8.000000	
49.376567	8.000000	
49.396826	7.000000	
49.417086	12.000000	
49.437346	6.000000	
49.457606	5.000000	
49.477865	8.000000	
49.498125	5.000000	
49.518385	3.000000	
49.538644	5.000000	
49.558904	5.000000	
49.579164	7.000000	
49.599423	0.000000	
49.619683	3.000000	
49.639943	7.000000	
49.660203	7.000000	
49.680462	3.000000	
49.700722	8.000000	
49.720982	4.000000	
49.741241	5.000000	
49.761501	4.000000	
49.781761	4.000000	
49.802020	9.000000	
49.822280	9.000000	
49.842540	3.000000	
49.862800	4.000000	
49.883059	3.000000	
49.903319	8.000000	
49.923579	5.000000	
49.943838	9.000000	
49.964098	4.000000	
49.984358	4.000000	
50.004617	4.000000	
50.024877	9.000000	
50.045137	6.000000	
50.065397	9.000000	
50.085656	3.000000	
50.105916	7.000000	
50.126176	4.000000	
50.146435	8.000000	
50.166695	5.000000	
50.186955	11.000000	
50.207214	7.000000	
50.227474	7.000000	
50.247734	7.000000	
50.267994	3.000000	
50.288253	13.000000	
50.308513	9.000000	
50.328773	4.000000	
50.349032	2.000000	
50.369292	8.000000	
50.389552	5.000000	
50.409812	4.000000	
50.430071	7.000000	
50.450331	5.000000	
50.470591	1.000000	
50.490850	11.000000	
50.511110	5.000000	
50.531370	9.000000	
50.551629	10.000000	
50.571889	6.000000	
50.592149	10.000000	
50.612409	8.000000	
50.632668	10.000000	
50.652928	14.000000	
50.673188	9.000000	
50.693447	10.000000	
50.713707	11.000000	
50.733967	10.000000	
50.754226	11.000000	
50.774486	15.000000	
50.794746	16.000000	
50.815006	20.000000	
50.835265	10.000000	
50.855525	15.000000	
50.875785	13.000000	
50.896044	3.000000	
50.916304	12.000000	
50.936564	15.000000	
50.956823	11.000000	
50.977083	8.000000	
50.997343	11.000000	
51.017603	13.000000	
51.037862	15.000000	
51.058122	12.000000	
51.078382	9.000000	
51.098641	9.000000	
51.118901	20.000000	
51.139161	6.000000	
51.159420	6.000000	
51.179680	14.000000	
51.199940	8.000000	
51.220200	9.000000	
51.240459	8.000000	
51.260719	5.000000	
51.280979	13.000000	
51.301238	5.000000	
51.321498	8.000000	
51.341758	7.000000	
51.362017	7.000000	
51.382277	11.000000	
51.402537	4.000000	
51.422797	11.000000	
51.443056	7.000000	
51.463316	6.000000	
51.483576	11.000000	
51.503835	7.000000	
51.524095	1.000000	
51.544355	10.000000	
51.564614	4.000000	
51.584874	9.000000	
51.605134	3.000000	
51.625394	6.000000	
51.645653	5.000000	
51.665913	5.000000	
51.686173	1.000000	
51.706432	5.000000	
51.726692	6.000000	
51.746952	6.000000	
51.767211	5.000000	
51.787471	7.000000	
51.807731	5.000000	
51.827991	8.000000	
51.848250	10.000000	
51.868510	8.000000	
51.888770	5.000000	
51.909029	5.000000	
51.929289	5.000000	
51.949549	1.000000	
51.969809	5.000000	
51.990068	8.000000	
52.010328	9.000000	
52.030588	3.000000	
52.050847	6.000000	
52.071107	7.000000	
52.091367	5.000000	
52.111626	6.000000	
52.131886	2.000000	
52.152146	6.000000	
52.172406	4.000000	
52.192665	2.000000	
52.212925	5.000000	
52.233185	4.000000	
52.253444	5.000000	
52.273704	10.000000	
52.293964	10.000000	
52.314223	5.000000	
52.334483	4.000000	
52.354743	7.000000	
52.375003	9.000000	
52.395262	3.000000	
52.415522	5.000000	
52.435782	8.000000	
52.456041	5.000000	
52.476301	11.000000	
52.496561	9.000000	
52.516820	9.000000	
52.537080	5.000000	
52.557340	7.000000	
52.577600	4.000000	
52.597859	5.000000	
52.618119	5.000000	
52.638379	7.000000	
52.658638	9.000000	
52.678898	6.000000	
52.699158	3.000000	
52.719417	5.000000	
52.739677	6.000000	
52.759937	3.000000	
52.780197	10.000000	
52.800456	6.000000	
52.820716	8.000000	
52.840976	7.000000	
52.861235	7.000000	
52.881495	4.000000	
52.901755	8.000000	
52.922014	7.000000	
52.942274	8.000000	
52.962534	9.000000	
52.982794	5.000000	
53.003053	6.000000	
53.023313	2.000000	
53.043573	4.000000	
53.063832	5.000000	
53.084092	3.000000	
53.104352	5.000000	
53.124611	2.000000	
53.144871	5.000000	
53.165131	4.000000	
53.185391	8.000000	
53.205650	2.000000	
53.225910	10.000000	
53.246170	4.000000	
53.266429	6.000000	
53.286689	4.000000	
53.306949	4.000000	
53.327208	5.000000	
53.347468	3.000000	
53.367728	5.000000	
53.387988	5.000000	
53.408247	3.000000	
53.428507	5.000000	
53.448767	11.000000	
53.469026	5.000000	
53.489286	4.000000	
53.509546	4.000000	
53.529805	6.000000	
53.550065	8.000000	
53.570325	6.000000	
53.590585	6.000000	
53.610844	11.000000	
53.631104	6.000000	
53.651364	9.000000	
53.671623	5.000000	
53.691883	3.000000	
53.712143	4.000000	
53.732403	7.000000	
53.752662	3.000000	
53.772922	10.000000	
53.793182	6.000000	
53.813441	4.000000	
53.833701	8.000000	
53.853961	8.000000	
53.874220	8.000000	
53.894480	1.000000	
53.914740	5.000000	
53.935000	4.000000	
53.955259	6.000000	
53.975519	9.000000	
53.995779	7.000000	
54.016038	1.000000	
54.036298	4.000000	
54.056558	9.000000	
54.076817	2.000000	
54.097077	9.000000	
54.117337	7.000000	
54.137597	4.000000	
54.157856	9.000000	
54.178116	6.000000	
54.198376	3.000000	
54.218635	6.000000	
54.238895	5.000000	
54.259155	5.000000	
54.279414	4.000000	
54.299674	10.000000	
54.319934	5.000000	
54.340194	4.000000	
54.360453	5.000000	
54.380713	4.000000	
54.400973	4.000000	
54.421232	8.000000	
54.441492	11.000000	
54.461752	8.000000	
54.482011	8.000000	
54.502271	10.000000	
54.522531	7.000000	
54.542791	7.000000	
54.563050	8.000000	
54.583310	8.000000	
54.603570	12.000000	
54.623829	12.000000	
54.644089	7.000000	
54.664349	9.000000	
54.684608	6.000000	
54.704868	7.000000	
54.725128	7.000000	
54.745388	7.000000	
54.765647	6.000000	
54.785907	5.000000	
54.806167	6.000000	
54.826426	8.000000	
54.846686	5.000000	
54.866946	9.000000	
54.887205	12.000000	
54.907465	12.000000	
54.927725	5.000000	
54.947985	7.000000	
54.968244	5.000000	
54.988504	5.000000	
55.008764	9.000000	
55.029023	4.000000	
55.049283	5.000000	
55.069543	9.000000	
55.089802	7.000000	
55.110062	10.000000	
55.130322	7.000000	
55.150582	6.000000	
55.170841	4.000000	
55.191101	6.000000	
55.211361	10.000000	
55.231620	5.000000	
55.251880	14.000000	
55.272140	7.000000	
55.292399	4.000000	
55.312659	8.000000	
55.332919	9.000000	
55.353179	8.000000	
55.373438	5.000000	
55.393698	16.000000	
55.413958	9.000000	
55.434217	6.000000	
55.454477	10.000000	
55.474737	11.000000	
55.494997	13.000000	
55.515256	10.000000	
55.535516	10.000000	
55.555776	9.000000	
55.576035	13.000000	
55.596295	10.000000	
55.616555	8.000000	
55.636814	10.000000	
55.657074	15.000000	
55.677334	7.000000	
55.697594	11.000000	
55.717853	11.000000	
55.738113	12.000000	
55.758373	17.000000	
55.778632	13.000000	
55.798892	12.000000	
55.819152	12.000000	
55.839411	12.000000	
55.859671	22.000000	
55.879931	20.000000	
55.900191	16.000000	
55.920450	24.000000	
55.940710	18.000000	
55.960970	15.000000	
55.981229	23.000000	
56.001489	27.000000	
56.021749	24.000000	
56.042008	21.000000	
56.062268	29.000000	
56.082528	23.000000	
56.102788	30.000000	
56.123047	35.000000	
56.143307	29.000000	
56.163567	21.000000	
56.183826	24.000000	
56.204086	33.000000	
56.224346	34.000000	
56.244605	22.000000	
56.264865	26.000000	
56.285125	29.000000	
56.305385	36.000000	
56.325644	34.000000	
56.345904	39.000000	
56.366164	29.000000	
56.386423	26.000000	
56.406683	30.000000	
56.426943	34.000000	
56.447202	25.000000	
56.467462	28.000000	
56.487722	21.000000	
56.507982	24.000000	
56.528241	22.000000	
56.548501	18.000000	
56.568761	6.000000	
56.589020	8.000000	
56.609280	14.000000	
56.629540	12.000000	
56.649799	9.000000	
56.670059	15.000000	
56.690319	13.000000	
56.710579	9.000000	
56.730838	4.000000	
56.751098	7.000000	
56.771358	17.000000	
56.791617	9.000000	
56.811877	6.000000	
56.832137	9.000000	
56.852396	3.000000	
56.872656	11.000000	
56.892916	6.000000	
56.913176	5.000000	
56.933435	6.000000	
56.953695	9.000000	
56.973955	11.000000	
56.994214	7.000000	
57.014474	5.000000	
57.034734	4.000000	
57.054994	6.000000	
57.075253	10.000000	
57.095513	3.000000	
57.115773	9.000000	
57.136032	5.000000	
57.156292	3.000000	
57.176552	5.000000	
57.196811	3.000000	
57.217071	7.000000	
57.237331	1.000000	
57.257591	11.000000	
57.277850	4.000000	
57.298110	3.000000	
57.318370	9.000000	
57.338629	6.000000	
57.358889	9.000000	
57.379149	11.000000	
57.399408	10.000000	
57.419668	10.000000	
57.439928	8.000000	
57.460188	2.000000	
57.480447	7.000000	
57.500707	8.000000	
57.520967	10.000000	
57.541226	6.000000	
57.561486	6.000000	
57.581746	12.000000	
57.602005	4.000000	
57.622265	6.000000	
57.642525	6.000000	
57.662785	3.000000	
57.683044	5.000000	
57.703304	7.000000	
57.723564	3.000000	
57.743823	4.000000	
57.764083	6.000000	
57.784343	4.000000	
57.804602	4.000000	
57.824862	11.000000	
57.845122	4.000000	
57.865382	7.000000	
57.885641	6.000000	
57.905901	8.000000	
57.926161	4.000000	
57.946420	6.000000	
57.966680	5.000000	
57.986940	3.000000	
58.007199	4.000000	
58.027459	6.000000	
58.047719	5.000000	
58.067979	7.000000	
58.088238	3.000000	
58.108498	5.000000	
58.128758	2.000000	
58.149017	4.000000	
58.169277	8.000000	
58.189537	4.000000	
58.209796	1.000000	
58.230056	2.000000	
58.250316	6.000000	
58.270576	3.000000	
58.290835	4.000000	
58.311095	7.000000	
58.331355	2.000000	
58.351614	3.000000	
58.371874	6.000000	
58.392134	4.000000	
58.412393	8.000000	
58.432653	9.000000	
58.452913	4.000000	
58.473173	5.000000	
58.493432	3.000000	
58.513692	7.000000	
58.533952	8.000000	
58.554211	6.000000	
58.574471	10.000000	
58.594731	4.000000	
58.614990	5.000000	
58.635250	8.000000	
58.655510	5.000000	
58.675770	4.000000	
58.696029	2.000000	
58.716289	7.000000	
58.736549	5.000000	
58.756808	4.000000	
58.777068	5.000000	
58.797328	3.000000	
58.817588	8.000000	
58.837847	3.000000	
58.858107	8.000000	
58.878367	3.000000	
58.898626	2.000000	
58.918886	5.000000	
58.939146	6.000000	
58.959405	4.000000	
58.979665	7.000000	
58.999925	7.000000	
59.020185	5.000000	
59.040444	8.000000	
59.060704	6.000000	
59.080964	5.000000	
59.101223	4.000000	
59.121483	9.000000	
59.141743	4.000000	
59.162002	7.000000	
59.182262	2.000000	
59.202522	10.000000	
59.222782	8.000000	
59.243041	6.000000	
59.263301	5.000000	
59.283561	7.000000	
59.303820	9.000000	
59.324080	1.000000	
59.344340	4.000000	
59.364599	8.000000	
59.384859	4.000000	
59.405119	1.000000	
59.425379	5.000000	
59.445638	3.000000	
59.465898	5.000000	
59.486158	8.000000	
59.506417	4.000000	
59.526677	9.000000	
59.546937	12.000000	
59.567196	5.000000	
59.587456	4.000000	
59.607716	6.000000	
59.627976	8.000000	
59.648235	2.000000	
59.668495	4.000000	
59.688755	8.000000	
59.709014	3.000000	
59.729274	5.000000	
59.749534	4.000000	
59.769793	3.000000	
59.790053	5.000000	
59.810313	4.000000	
59.830573	4.000000	
59.850832	3.000000	
59.871092	7.000000	
59.891352	2.000000	
59.911611	8.000000	
59.931871	3.000000	
59.952131	3.000000	
59.972390	2.000000	
59.992650	3.000000	
60.012910	3.000000	
60.033170	6.000000	
60.053429	7.000000	
60.073689	3.000000	
60.093949	4.000000	
60.114208	1.000000	
60.134468	4.000000	
60.154728	8.000000	
60.174987	4.000000	
60.195247	6.000000	
60.215507	4.000000	
60.235767	4.000000	
60.256026	5.000000	
60.276286	5.000000	
60.296546	4.000000	
60.316805	5.000000	
60.337065	4.000000	
60.357325	3.000000	
60.377585	8.000000	
60.397844	4.000000	
60.418104	8.000000	
60.438364	4.000000	
60.458623	9.000000	
60.478883	9.000000	
60.499143	10.000000	
60.519402	12.000000	
60.539662	7.000000	
60.559922	7.000000	
60.580182	5.000000	
60.600441	6.000000	
60.620701	9.000000	
60.640961	5.000000	
60.661220	1.000000	
60.681480	6.000000	
60.701740	2.000000	
60.721999	6.000000	
60.742259	4.000000	
60.762519	6.000000	
60.782779	7.000000	
60.803038	8.000000	
60.823298	7.000000	
60.843558	4.000000	
60.863817	7.000000	
60.884077	2.000000	
60.904337	4.000000	
60.924596	3.000000	
60.944856	7.000000	
60.965116	4.000000	
60.985376	7.000000	
61.005635	4.000000	
61.025895	8.000000	
61.046155	3.000000	
61.066414	5.000000	
61.086674	7.000000	
61.106934	7.000000	
61.127193	6.000000	
61.147453	4.000000	
61.167713	6.000000	
61.187973	6.000000	
61.208232	11.000000	
61.228492	6.000000	
61.248752	5.000000	
61.269011	4.000000	
61.289271	3.000000	
61.309531	6.000000	
61.329790	14.000000	
61.350050	7.000000	
61.370310	7.000000	
61.390570	6.000000	
61.410829	13.000000	
61.431089	12.000000	
61.451349	7.000000	
61.471608	6.000000	
61.491868	11.000000	
61.512128	8.000000	
61.532387	10.000000	
61.552647	10.000000	
61.572907	11.000000	
61.593167	15.000000	
61.613426	10.000000	
61.633686	14.000000	
61.653946	22.000000	
61.674205	21.000000	
61.694465	18.000000	
61.714725	25.000000	
61.734984	29.000000	
61.755244	27.000000	
61.775504	22.000000	
61.795764	24.000000	
61.816023	13.000000	
61.836283	13.000000	
61.856543	4.000000	
61.876802	6.000000	
61.897062	9.000000	
61.917322	6.000000	
61.937581	6.000000	
61.957841	3.000000	
61.978101	11.000000	
61.998361	10.000000	
62.018620	10.000000	
62.038880	6.000000	
62.059140	4.000000	
62.079399	7.000000	
62.099659	9.000000	
62.119919	8.000000	
62.140179	10.000000	
62.160438	8.000000	
62.180698	2.000000	
62.200958	5.000000	
62.221217	8.000000	
62.241477	8.000000	
62.261737	5.000000	
62.281996	7.000000	
62.302256	8.000000	
62.322516	10.000000	
62.342776	7.000000	
62.363035	5.000000	
62.383295	11.000000	
62.403555	7.000000	
62.423814	12.000000	
62.444074	6.000000	
62.464334	5.000000	
62.484593	8.000000	
62.504853	17.000000	
62.525113	5.000000	
62.545373	6.000000	
62.565632	6.000000	
62.585892	8.000000	
62.606152	12.000000	
62.626411	7.000000	
62.646671	10.000000	
62.666931	6.000000	
62.687190	10.000000	
62.707450	6.000000	
62.727710	7.000000	
62.747970	7.000000	
62.768229	8.000000	
62.788489	5.000000	
62.808749	8.000000	
62.829008	9.000000	
62.849268	13.000000	
62.869528	10.000000	
62.889787	6.000000	
62.910047	4.000000	
62.930307	6.000000	
62.950567	7.000000	
62.970826	8.000000	
62.991086	5.000000	
63.011346	5.000000	
63.031605	8.000000	
63.051865	6.000000	
63.072125	5.000000	
63.092384	10.000000	
63.112644	6.000000	
63.132904	4.000000	
63.153164	8.000000	
63.173423	7.000000	
63.193683	2.000000	
63.213943	4.000000	
63.234202	11.000000	
63.254462	10.000000	
63.274722	5.000000	
63.294981	7.000000	
63.315241	9.000000	
63.335501	13.000000	
63.355761	8.000000	
63.376020	10.000000	
63.396280	8.000000	
63.416540	8.000000	
63.436799	9.000000	
63.457059	6.000000	
63.477319	9.000000	
63.497578	7.000000	
63.517838	8.000000	
63.538098	6.000000	
63.558358	5.000000	
63.578617	5.000000	
63.598877	7.000000	
63.619137	6.000000	
63.639396	3.000000	
63.659656	14.000000	
63.679916	8.000000	
63.700175	10.000000	
63.720435	10.000000	
63.740695	3.000000	
63.760955	11.000000	
63.781214	10.000000	
63.801474	10.000000	
63.821734	7.000000	
63.841993	4.000000	
63.862253	8.000000	
63.882513	7.000000	
63.902773	5.000000	
63.923032	7.000000	
63.943292	12.000000	
63.963552	4.000000	
63.983811	11.000000	
64.004071	12.000000	
64.024331	5.000000	
64.044590	13.000000	
64.064850	6.000000	
64.085110	12.000000	
64.105370	9.000000	
64.125629	6.000000	
64.145889	9.000000	
64.166149	11.000000	
64.186408	7.000000	
64.206668	12.000000	
64.226928	4.000000	
64.247187	9.000000	
64.267447	10.000000	
64.287707	14.000000	
64.307967	9.000000	
64.328226	12.000000	
64.348486	13.000000	
64.368746	15.000000	
64.389005	7.000000	
64.409265	6.000000	
64.429525	7.000000	
64.449784	7.000000	
64.470044	16.000000	
64.490304	15.000000	
64.510564	11.000000	
64.530823	8.000000	
64.551083	14.000000	
64.571343	7.000000	
64.591602	9.000000	
64.611862	12.000000	
64.632122	9.000000	
64.652381	9.000000	
64.672641	17.000000	
64.692901	12.000000	
64.713161	10.000000	
64.733420	17.000000	
64.753680	18.000000	
64.773940	18.000000	
64.794199	9.000000	
64.814459	10.000000	
64.834719	14.000000	
64.854978	9.000000	
64.875238	6.000000	
64.895498	10.000000	
64.915758	16.000000	
64.936017	19.000000	
64.956277	12.000000	
64.976537	13.000000	
64.996796	9.000000	
65.017056	20.000000	
65.037316	12.000000	
65.057575	18.000000	
65.077835	21.000000	
65.098095	19.000000	
65.118355	20.000000	
65.138614	21.000000	
65.158874	24.000000	
65.179134	22.000000	
65.199393	20.000000	
65.219653	24.000000	
65.239913	20.000000	
65.260172	19.000000	
65.280432	20.000000	
65.300692	23.000000	
65.320952	14.000000	
65.341211	14.000000	
65.361471	23.000000	
65.381731	22.000000	
65.401990	21.000000	
65.422250	21.000000	
65.442510	25.000000	
65.462770	21.000000	
65.483029	23.000000	
65.503289	20.000000	
65.523549	23.000000	
65.543808	28.000000	
65.564068	19.000000	
65.584328	17.000000	
65.604587	21.000000	
65.624847	30.000000	
65.645107	27.000000	
65.665367	32.000000	
65.685626	28.000000	
65.705886	25.000000	
65.726146	47.000000	
65.746405	50.000000	
65.766665	68.000000	
65.786925	85.000000	
65.807184	90.000000	
65.827444	105.000000	
65.847704	89.000000	
65.867964	90.000000	
65.888223	77.000000	
65.908483	87.000000	
65.928743	75.000000	
65.949002	92.000000	
65.969262	68.000000	
65.989522	30.000000	
66.009781	34.000000	
66.030041	39.000000	
66.050301	24.000000	
66.070561	21.000000	
66.090820	34.000000	
66.111080	34.000000	
66.131340	30.000000	
66.151599	34.000000	
66.171859	37.000000	
66.192119	27.000000	
66.212378	27.000000	
66.232638	25.000000	
66.252898	26.000000	
66.273158	35.000000	
66.293417	58.000000	
66.313677	93.000000	
66.333937	199.000000	
66.354196	270.000000	
66.374456	435.000000	
66.394716	725.000000	
66.414975	879.000000	
66.435235	949.000000	
66.455495	978.000000	
66.475755	1059.000000	
66.496014	1081.000000	
66.516274	1081.000000	
66.536534	1107.000000	
66.556793	1069.000000	
66.577053	964.000000	
