2020/10/20,15:05:06,DA,0,4,0.138,1,+014.8
2020/10/20,15:05:11,DA,0,4,05.87,1,+014.8
2020/10/20,15:05:16,DA,0,4,08.58,1,+014.9
2020/10/20,15:05:21,DA,0,4,11.03,1,+014.9
2020/10/20,15:05:26,DA,0,4,12.94,1,+015.0
2020/10/20,15:05:31,DA,0,4,14.61,1,+015.0
2020/10/20,15:05:36,DA,0,4,16.10,1,+015.0
2020/10/20,15:05:41,DA,0,4,17.52,1,+015.0
2020/10/20,15:05:46,DA,0,4,18.72,1,+015.0
2020/10/20,15:05:51,DA,0,4,19.92,1,+015.0
2020/10/20,15:05:56,DA,0,4,021.1,1,+015.0
2020/10/20,15:06:01,DA,0,4,022.1,1,+015.0
2020/10/20,15:06:06,DA,0,4,023.1,1,+015.0
2020/10/20,15:06:11,DA,0,4,024.1,1,+015.0
2020/10/20,15:06:16,DA,0,4,025.0,1,+015.0
2020/10/20,15:06:21,DA,0,4,025.9,1,+015.0
2020/10/20,15:06:26,DA,0,4,026.7,1,+015.0
2020/10/20,15:06:31,DA,0,4,027.5,1,+015.0
2020/10/20,15:06:36,DA,0,4,028.3,1,+015.0
2020/10/20,15:06:41,DA,0,4,029.1,1,+015.0
2020/10/20,15:06:46,DA,0,4,029.8,1,+015.0
2020/10/20,15:06:51,DA,0,4,030.7,1,+015.0
2020/10/20,15:06:56,DA,0,4,031.2,1,+015.0
2020/10/20,15:07:01,DA,0,4,032.1,1,+015.0
2020/10/20,15:07:06,DA,0,4,032.7,1,+015.0
2020/10/20,15:07:11,DA,0,4,033.3,1,+015.1
2020/10/20,15:07:16,DA,0,4,033.9,1,+015.1
2020/10/20,15:07:21,DA,0,4,034.3,1,+015.1
2020/10/20,15:07:26,DA,0,4,035.2,1,+015.1
2020/10/20,15:07:31,DA,0,4,035.5,1,+015.1
2020/10/20,15:07:36,DA,0,4,036.2,1,+015.1
2020/10/20,15:07:41,DA,0,4,036.8,1,+015.1
2020/10/20,15:07:46,DA,0,4,037.4,1,+015.1
2020/10/20,15:07:51,DA,0,4,037.9,1,+015.1
2020/10/20,15:07:56,DA,0,4,038.4,1,+015.1
2020/10/20,15:08:01,DA,0,4,039.0,1,+015.1
2020/10/20,15:08:06,DA,0,4,039.4,1,+015.1
2020/10/20,15:08:11,DA,0,4,040.0,1,+015.1
2020/10/20,15:08:16,DA,0,4,040.4,1,+015.1
2020/10/20,15:08:21,DA,0,4,040.9,1,+015.1
2020/10/20,15:08:26,DA,0,4,041.3,1,+015.1
2020/10/20,15:08:31,DA,0,4,041.8,1,+015.1
2020/10/20,15:08:36,DA,0,4,042.2,1,+015.1
2020/10/20,15:08:41,DA,0,4,042.7,1,+015.1
2020/10/20,15:08:46,DA,0,4,043.1,1,+015.1
2020/10/20,15:08:51,DA,0,4,043.6,1,+015.1
2020/10/20,15:08:56,DA,0,4,044.1,1,+015.1
2020/10/20,15:09:01,DA,0,4,044.5,1,+015.1
2020/10/20,15:09:06,DA,0,4,045.0,1,+015.1
2020/10/20,15:09:11,DA,0,4,045.4,1,+015.1
2020/10/20,15:09:16,DA,0,4,045.7,1,+015.1
2020/10/20,15:09:21,DA,0,4,046.0,1,+015.1
2020/10/20,15:09:26,DA,0,4,046.5,1,+015.1
2020/10/20,15:09:31,DA,0,4,046.9,1,+015.1
2020/10/20,15:09:36,DA,0,4,047.3,1,+015.1
2020/10/20,15:09:41,DA,0,4,047.7,1,+015.1
2020/10/20,15:09:46,DA,0,4,048.0,1,+015.1
2020/10/20,15:09:51,DA,0,4,048.4,1,+015.1
2020/10/20,15:09:56,DA,0,4,048.8,1,+015.1
2020/10/20,15:10:01,DA,0,4,049.0,1,+015.1
2020/10/20,15:10:06,DA,0,4,049.5,1,+015.1
2020/10/20,15:10:11,DA,0,4,049.7,1,+015.1
2020/10/20,15:10:16,DA,0,4,050.2,1,+015.1
2020/10/20,15:10:21,DA,0,4,050.4,1,+015.1
2020/10/20,15:10:26,DA,0,4,050.9,1,+015.1
2020/10/20,15:10:31,DA,0,4,051.0,1,+015.1
2020/10/20,15:10:36,DA,0,4,051.4,1,+015.1
2020/10/20,15:10:41,DA,0,4,051.7,1,+015.1
2020/10/20,15:10:46,DA,0,4,052.0,1,+015.1
2020/10/20,15:10:51,DA,0,4,052.2,1,+015.1
2020/10/20,15:10:56,DA,0,4,052.6,1,+015.1
2020/10/20,15:11:01,DA,0,4,053.0,1,+015.1
2020/10/20,15:11:06,DA,0,4,053.3,1,+015.1
2020/10/20,15:11:11,DA,0,4,053.5,1,+015.1
2020/10/20,15:11:16,DA,0,4,053.9,1,+015.1
2020/10/20,15:11:21,DA,0,4,054.1,1,+015.1
2020/10/20,15:11:26,DA,0,4,054.4,1,+015.1
