2006/06/16,01:19:52,DA,0,4,02.05,1,+034.2
2006/06/16,01:19:57,DA,0,4,09.05,1,+034.2
2006/06/16,01:20:02,DA,0,4,14.00,1,+034.2
2006/06/16,01:20:07,DA,0,4,17.76,1,+034.2
2006/06/16,01:20:12,DA,0,4,021.0,1,+034.3
2006/06/16,01:20:17,DA,0,4,023.5,1,+034.3
2006/06/16,01:20:22,DA,0,4,025.9,1,+034.3
2006/06/16,01:20:27,DA,0,4,028.1,1,+034.4
2006/06/16,01:20:32,DA,0,4,029.9,1,+034.4
2006/06/16,01:20:37,DA,0,4,031.7,1,+034.4
2006/06/16,01:20:42,DA,0,4,033.4,1,+034.5
2006/06/16,01:20:47,DA,0,4,035.0,1,+034.5
2006/06/16,01:20:52,DA,0,4,036.4,1,+034.5
2006/06/16,01:20:57,DA,0,4,037.8,1,+034.5
2006/06/16,01:21:02,DA,0,4,039.0,1,+034.5
2006/06/16,01:21:07,DA,0,4,040.3,1,+034.6
2006/06/16,01:21:12,DA,0,4,041.5,1,+034.6
2006/06/16,01:21:17,DA,0,4,042.6,1,+034.6
2006/06/16,01:21:22,DA,0,4,043.7,1,+034.6
2006/06/16,01:21:27,DA,0,4,044.8,1,+034.6
2006/06/16,01:21:32,DA,0,4,045.8,1,+034.7
2006/06/16,01:21:37,DA,0,4,046.6,1,+034.7
2006/06/16,01:21:42,DA,0,4,047.6,1,+034.7
2006/06/16,01:21:47,DA,0,4,048.5,1,+034.7
2006/06/16,01:21:52,DA,0,4,049.3,1,+034.7
2006/06/16,01:21:57,DA,0,4,050.1,1,+034.7
2006/06/16,01:22:02,DA,0,4,050.9,1,+034.7
2006/06/16,01:22:07,DA,0,4,051.7,1,+034.7
2006/06/16,01:22:12,DA,0,4,052.4,1,+034.7
2006/06/16,01:22:17,DA,0,4,053.1,1,+034.7
2006/06/16,01:22:22,DA,0,4,053.7,1,+034.8
2006/06/16,01:22:27,DA,0,4,054.3,1,+034.8
2006/06/16,01:22:32,DA,0,4,055.0,1,+034.8
2006/06/16,01:22:37,DA,0,4,055.6,1,+034.8
2006/06/16,01:22:42,DA,0,4,056.2,1,+034.8
2006/06/16,01:22:47,DA,0,4,056.8,1,+034.8
2006/06/16,01:22:52,DA,0,4,057.4,1,+034.8
2006/06/16,01:22:57,DA,0,4,057.9,1,+034.8
2006/06/16,01:23:02,DA,0,4,058.4,1,+034.8
2006/06/16,01:23:07,DA,0,4,059.0,1,+034.8
2006/06/16,01:23:12,DA,0,4,059.5,1,+034.8
2006/06/16,01:23:17,DA,0,4,059.9,1,+034.8
2006/06/16,01:23:22,DA,0,4,060.4,1,+034.8
2006/06/16,01:23:27,DA,0,4,060.9,1,+034.8
2006/06/16,01:23:32,DA,0,4,061.3,1,+034.8
2006/06/16,01:23:37,DA,0,4,061.8,1,+034.8
2006/06/16,01:23:42,DA,0,4,062.2,1,+034.8
2006/06/16,01:23:47,DA,0,4,062.6,1,+034.8
2006/06/16,01:23:52,DA,0,4,062.9,1,+034.8
2006/06/16,01:23:57,DA,0,4,063.4,1,+034.8
2006/06/16,01:24:02,DA,0,4,063.6,1,+034.8
2006/06/16,01:24:07,DA,0,4,064.1,1,+034.8
2006/06/16,01:24:12,DA,0,4,064.4,1,+034.8
2006/06/16,01:24:17,DA,0,4,064.8,1,+034.8
2006/06/16,01:24:22,DA,0,4,065.1,1,+034.8
2006/06/16,01:24:27,DA,0,4,065.4,1,+034.8
2006/06/16,01:24:32,DA,0,4,065.7,1,+034.8
2006/06/16,01:24:37,DA,0,4,066.0,1,+034.8
2006/06/16,01:24:42,DA,0,4,066.3,1,+034.8
2006/06/16,01:24:47,DA,0,4,066.7,1,+034.8
2006/06/16,01:24:52,DA,0,4,066.9,1,+034.8
2006/06/16,01:24:57,DA,0,4,067.3,1,+034.8
2006/06/16,01:25:02,DA,0,4,067.5,1,+034.8
2006/06/16,01:25:07,DA,0,4,067.7,1,+034.8
2006/06/16,01:25:12,DA,0,4,068.0,1,+034.8
2006/06/16,01:25:17,DA,0,4,068.2,1,+034.8
2006/06/16,01:25:22,DA,0,4,068.5,1,+034.8
2006/06/16,01:25:27,DA,0,4,068.7,1,+034.8
2006/06/16,01:25:32,DA,0,4,069.0,1,+034.7
2006/06/16,01:25:37,DA,0,4,069.3,1,+034.7
2006/06/16,01:25:42,DA,0,4,069.5,1,+034.7
2006/06/16,01:25:47,DA,0,4,069.6,1,+034.7
2006/06/16,01:25:52,DA,0,4,069.9,1,+034.7
2006/06/16,01:25:57,DA,0,4,070.1,1,+034.7
