time(sec.) 	 T(degreeC.) 	 Q(W.) 
1376 	 30.610000 	 45.000000 
1377 	 30.573000 	 45.000000 
1378 	 30.495000 	 45.000000 
1379 	 30.492000 	 45.000000 
1380 	 30.501000 	 45.000000 
1381 	 30.516000 	 45.000000 
1382 	 30.618000 	 45.000000 
1383 	 30.612000 	 45.000000 
1384 	 30.614000 	 45.000000 
1385 	 30.589000 	 45.000000 
1386 	 30.601000 	 45.000000 
1387 	 30.609000 	 45.000000 
1388 	 30.579000 	 45.000000 
1389 	 30.581000 	 45.000000 
1390 	 30.581000 	 45.000000 
1391 	 30.498000 	 45.000000 
1392 	 30.532000 	 45.000000 
1393 	 30.552000 	 45.000000 
1394 	 30.592000 	 45.000000 
1395 	 30.615000 	 45.000000 
1396 	 30.656000 	 45.000000 
1397 	 30.642000 	 45.000000 
1398 	 30.632000 	 45.000000 
1399 	 30.567000 	 45.000000 
1400 	 30.554000 	 45.000000 
1401 	 30.575000 	 45.000000 
1402 	 30.625000 	 45.000000 
1403 	 30.647000 	 45.000000 
1404 	 30.661000 	 45.000000 
1405 	 30.633000 	 45.000000 
1406 	 30.632000 	 45.000000 
1407 	 30.582000 	 45.000000 
1408 	 30.625000 	 45.000000 
1409 	 30.641000 	 45.000000 
1410 	 30.684000 	 45.000000 
1411 	 30.684000 	 45.000000 
1412 	 30.728000 	 45.000000 
1413 	 30.712000 	 45.000000 
1414 	 30.646000 	 45.000000 
1415 	 30.543000 	 45.000000 
1416 	 30.558000 	 45.000000 
1417 	 30.604000 	 45.000000 
1418 	 30.681000 	 45.000000 
1419 	 30.700000 	 45.000000 
1420 	 30.710000 	 45.000000 
1421 	 30.713000 	 45.000000 
1422 	 30.668000 	 45.000000 
1423 	 30.633000 	 45.000000 
1424 	 30.579000 	 45.000000 
1425 	 30.549000 	 45.000000 
1426 	 30.550000 	 45.000000 
1427 	 30.525000 	 45.000000 
1428 	 30.504000 	 45.000000 
1429 	 30.563000 	 45.000000 
1430 	 30.584000 	 45.000000 
1431 	 30.625000 	 45.000000 
1432 	 30.660000 	 45.000000 
1433 	 30.644000 	 45.000000 
1434 	 30.648000 	 45.000000 
1435 	 30.678000 	 45.000000 
1436 	 30.685000 	 45.000000 
1437 	 30.678000 	 45.000000 
1438 	 30.627000 	 45.000000 
1439 	 30.636000 	 45.000000 
1440 	 30.584000 	 45.000000 
1441 	 30.566000 	 45.000000 
1442 	 30.588000 	 45.000000 
1443 	 30.625000 	 45.000000 
1444 	 30.622000 	 45.000000 
1445 	 30.578000 	 45.000000 
1446 	 30.400000 	 45.000000 
1447 	 30.428000 	 45.000000 
1448 	 30.468000 	 45.000000 
1449 	 30.505000 	 45.000000 
1450 	 30.539000 	 45.000000 
1451 	 30.586000 	 45.000000 
1452 	 30.636000 	 45.000000 
1453 	 30.629000 	 45.000000 
1454 	 30.587000 	 45.000000 
1455 	 30.604000 	 45.000000 
1456 	 30.650000 	 45.000000 
1457 	 30.591000 	 45.000000 
1458 	 30.625000 	 45.000000 
1459 	 30.633000 	 45.000000 
1460 	 30.492000 	 45.000000 
1461 	 30.600000 	 45.000000 
1462 	 30.640000 	 45.000000 
1463 	 30.650000 	 45.000000 
1464 	 30.708000 	 45.000000 
1465 	 30.742000 	 45.000000 
1466 	 30.805000 	 45.000000 
1467 	 30.801000 	 45.000000 
1468 	 30.787000 	 45.000000 
1469 	 30.822000 	 45.000000 
1470 	 30.795000 	 45.000000 
1471 	 30.763000 	 45.000000 
1472 	 30.762000 	 45.000000 
1473 	 30.787000 	 45.000000 
1474 	 30.696000 	 45.000000 
1475 	 30.601000 	 45.000000 
1476 	 30.617000 	 45.000000 
1477 	 30.668000 	 45.000000 
1478 	 30.698000 	 45.000000 
1479 	 30.688000 	 45.000000 
1480 	 30.701000 	 45.000000 
1481 	 30.833000 	 45.000000 
1482 	 30.922000 	 45.000000 
1483 	 30.945000 	 45.000000 
1484 	 30.966000 	 45.000000 
1485 	 30.956000 	 45.000000 
1486 	 30.956000 	 45.000000 
1487 	 30.831000 	 45.000000 
1488 	 30.675000 	 45.000000 
1489 	 30.678000 	 45.000000 
1490 	 30.686000 	 45.000000 
1491 	 30.689000 	 45.000000 
1492 	 30.719000 	 45.000000 
1493 	 30.712000 	 45.000000 
1494 	 30.725000 	 45.000000 
1495 	 30.740000 	 45.000000 
1496 	 30.748000 	 45.000000 
1497 	 30.657000 	 45.000000 
1498 	 30.653000 	 45.000000 
1499 	 30.700000 	 45.000000 
1500 	 30.743000 	 45.000000 
1501 	 30.734000 	 45.000000 
1502 	 30.736000 	 45.000000 
1503 	 30.788000 	 45.000000 
1504 	 30.813000 	 45.000000 
1505 	 30.812000 	 45.000000 
1506 	 30.843000 	 45.000000 
1507 	 30.848000 	 45.000000 
1508 	 30.838000 	 45.000000 
1509 	 30.830000 	 45.000000 
1510 	 30.884000 	 45.000000 
1511 	 30.845000 	 45.000000 
1512 	 30.842000 	 45.000000 
1513 	 30.871000 	 45.000000 
1514 	 30.875000 	 45.000000 
1515 	 30.849000 	 45.000000 
1516 	 30.854000 	 45.000000 
1517 	 30.848000 	 45.000000 
1518 	 30.858000 	 45.000000 
1519 	 30.822000 	 45.000000 
1520 	 30.805000 	 45.000000 
1521 	 30.838000 	 45.000000 
1522 	 30.838000 	 45.000000 
1523 	 30.878000 	 45.000000 
1524 	 30.949000 	 45.000000 
1525 	 30.874000 	 45.000000 
1526 	 30.819000 	 45.000000 
1527 	 30.801000 	 45.000000 
1528 	 30.817000 	 45.000000 
1529 	 30.858000 	 45.000000 
1530 	 30.882000 	 45.000000 
1531 	 30.905000 	 45.000000 
1532 	 30.875000 	 45.000000 
1533 	 30.861000 	 45.000000 
1534 	 30.867000 	 45.000000 
1535 	 30.868000 	 45.000000 
1536 	 30.853000 	 45.000000 
1537 	 30.875000 	 45.000000 
1538 	 30.894000 	 45.000000 
1539 	 30.923000 	 45.000000 
1540 	 30.873000 	 45.000000 
1541 	 30.828000 	 45.000000 
1542 	 30.819000 	 45.000000 
1543 	 30.760000 	 45.000000 
1544 	 30.755000 	 45.000000 
1545 	 30.753000 	 45.000000 
1546 	 30.743000 	 45.000000 
1547 	 30.743000 	 45.000000 
1548 	 30.730000 	 45.000000 
1549 	 30.792000 	 45.000000 
1550 	 30.803000 	 45.000000 
1551 	 30.792000 	 45.000000 
1552 	 30.821000 	 45.000000 
1553 	 30.863000 	 45.000000 
1554 	 30.909000 	 45.000000 
1555 	 30.871000 	 45.000000 
1556 	 30.838000 	 45.000000 
1557 	 30.792000 	 45.000000 
1558 	 30.800000 	 45.000000 
1559 	 30.779000 	 45.000000 
1560 	 30.812000 	 45.000000 
1561 	 30.838000 	 45.000000 
1562 	 30.822000 	 45.000000 
1563 	 30.768000 	 45.000000 
1564 	 30.795000 	 45.000000 
1565 	 30.824000 	 45.000000 
1566 	 30.892000 	 45.000000 
1567 	 30.888000 	 45.000000 
1568 	 30.958000 	 45.000000 
1569 	 30.944000 	 45.000000 
1570 	 30.864000 	 45.000000 
1571 	 30.858000 	 45.000000 
1572 	 30.911000 	 45.000000 
1573 	 30.890000 	 45.000000 
1574 	 30.909000 	 45.000000 
1575 	 30.900000 	 45.000000 
1576 	 30.787000 	 45.000000 
1577 	 30.763000 	 45.000000 
1578 	 30.811000 	 45.000000 
1579 	 30.936000 	 45.000000 
1580 	 30.974000 	 45.000000 
1581 	 30.987000 	 45.000000 
1582 	 30.988000 	 45.000000 
1583 	 30.946000 	 45.000000 
1584 	 30.910000 	 45.000000 
1585 	 30.889000 	 45.000000 
1586 	 30.870000 	 45.000000 
1587 	 30.901000 	 45.000000 
1588 	 30.884000 	 45.000000 
1589 	 30.869000 	 45.000000 
1590 	 30.844000 	 45.000000 
1591 	 30.856000 	 45.000000 
1592 	 30.885000 	 45.000000 
1593 	 30.927000 	 45.000000 
1594 	 31.020000 	 45.000000 
1595 	 31.031000 	 45.000000 
1596 	 30.999000 	 45.000000 
1597 	 30.953000 	 45.000000 
1598 	 30.930000 	 45.000000 
1599 	 30.944000 	 45.000000 
1600 	 31.003000 	 45.000000 
1601 	 30.988000 	 45.000000 
1602 	 30.916000 	 45.000000 
1603 	 30.908000 	 45.000000 
1604 	 30.925000 	 45.000000 
1605 	 30.911000 	 45.000000 
1606 	 30.931000 	 45.000000 
1607 	 30.905000 	 45.000000 
1608 	 30.907000 	 45.000000 
1609 	 30.924000 	 45.000000 
1610 	 30.965000 	 45.000000 
1611 	 30.965000 	 45.000000 
1612 	 30.924000 	 45.000000 
1613 	 30.960000 	 45.000000 
1614 	 30.949000 	 45.000000 
1615 	 30.929000 	 45.000000 
1616 	 30.955000 	 45.000000 
1617 	 31.005000 	 45.000000 
1618 	 31.039000 	 45.000000 
